Sec↓/Measure →;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad
10;0.111;0.075;0.072;0.074;0.013;0.055;0.199;0.076;0.072;0.078;0.078;0.208;-0.123;0.013;0.024;0.018;0.001;0.261;-0.184;0.055;0.001;0.264;0.012;0.307;0.055;0.019;0.007;0.12;0.013;0.395;0.543;0.005;0.883;0.001;0.006;0.008;-0.321;-0.017;0.001;0.016;0;0.47;-0.231;0.188;0.008;0.198;0.002;0.131;-0.148;0.018;0.001;0.002;0;0.017;-0.16;-0.02;0.009;0.034;0;0.304;0.009;0.001;0.056;0.064;0.003;0.137;-0.204;-0.023;0.482;0.021;0.024;0.387;0.472;0.024;0.889;0;0.001;0.001;0.222;0.075;0.814;0.016;0.086;0.028;-0.158;0.045;0.004;0.024;0.001;0.66;0.049;0.015;0.02;0.046;0.001;0.24;-0.381;-0.065;0;0.109;0.054;0.631;0.028;0.049;0.049;0.065;0.002;0.137;-0.371;0.197;0.001;0.454;0.001;0.266;-0.253;0.033;0.006;0.087;0.001;0.408;0.094;0.024;0.008;0.02;0.002;0.131;0.497;0.003;0.845;0.001;0.003;0.008;-0.108;0.134;0.002;0.018;0.009;0.955;-0.535;-0.061;0;0.077;0.001;0.848;-0.535;-0.061;0;0.077;0.001;0.848;-0.139;0.04;0.011;0.159;0.008;0.267;-0.065;-0.013;0.013;0.004;0.001;0.046;;;;;;;-0.317;-0.012;0.001;0.027;0.001;0.22;-0.127;0.074;0.002;0.059;0.017;0.075
11;0.214;0.067;0.179;0.044;0.03;0.041;0.164;0.094;0.075;0.065;0.072;0.239;-0.089;0.036;0.02;0.018;0.001;0.202;-0.216;0.059;0.001;0.208;0.01;0.311;0.194;0;0.008;0.08;0.004;0.616;0.543;0.002;0.922;0;0.004;0.003;-0.331;-0.036;0.001;0.018;0;0.466;-0.181;0.17;0.033;0.02;0.001;0.031;-0.133;-0.006;0.001;0.002;0;0.015;-0.169;-0.031;0.008;0.036;0.001;0.323;-0.021;0.006;0.064;0.076;0.004;0.145;-0.076;-0.004;0.645;0.021;0.022;0.21;0.55;0.026;0.981;0;0;0;0.219;0.074;0.835;0.012;0.081;0.025;-0.125;0.056;0.006;0.027;0.001;0.554;0.044;-0.009;0.005;0.035;0;0.515;-0.43;-0.21;0;0.079;0.007;0.769;0.004;0.058;0.028;0.176;0.003;0.238;-0.151;0.011;0.001;0.156;0.001;0.403;-0.202;0.037;0.011;0.038;0.001;0.337;0.154;0.029;0.003;0.014;0.001;0.121;0.508;0;0.902;0;0.004;0.005;0.086;0.053;0.02;0.026;0.008;0.59;0.428;-0.021;0.862;0;0.001;0.006;0.428;-0.021;0.862;0;0.001;0.006;-0.159;0.101;0.004;0.153;0.007;0.322;0.031;-0.011;0.031;0.177;0.006;0.3;;;;;;;-0.382;-0.062;0.002;0.022;0;0.207;-0.08;0.071;0.01;0.043;0.008;0.073
12;0.168;0.055;0.047;0.069;0.05;0.054;0.106;0.063;0.042;0.048;0.014;0.207;-0.095;0.05;0.024;0.03;0.001;0.268;-0.224;0.059;0.001;0.243;0.009;0.305;0.148;0.042;0.009;0.166;0.016;0.384;0.562;0;0.953;0;0.003;0.002;-0.405;-0.005;0.001;0.021;0;0.526;-0.268;0.079;0.01;0.09;0.001;0.173;-0.01;-0.01;0.006;0.002;0;0.015;-0.146;-0.024;0.016;0.028;0.001;0.27;-0.034;-0.003;0.043;0.093;0.005;0.214;0.067;-0.019;0.509;0.034;0.012;0.382;0.488;0.027;0.934;0;0;0.001;0.196;0.063;0.644;0.03;0.16;0.076;-0.138;0.037;0.008;0.033;0.001;0.442;0.025;0.026;0.01;0.063;0.001;0.377;-0.426;-0.214;0;0.075;0.006;0.778;0.011;0.039;0.043;0.092;0.002;0.189;-0.099;0.014;0.005;0.095;0.001;0.301;-0.115;0.043;0.017;0.047;0.001;0.249;0.142;0.02;0.004;0.015;0.002;0.106;-0.044;0.022;0.005;0.036;0.007;0.195;0.099;0.122;0.06;0.026;0.011;0.482;0.3;-0.022;0.725;0.003;0.004;0.036;0.3;-0.022;0.725;0.003;0.004;0.036;-0.283;0.109;0;0.479;0.003;0.398;0.048;-0.011;0.033;0.149;0.006;0.258;;;;;;;-0.368;-0.046;0.002;0.02;0.001;0.21;-0.122;0.086;0.002;0.059;0.011;0.095
13;-0.094;0.085;0.004;0.146;0.033;0.058;0.094;0.119;0.024;0.105;0.065;0.117;-0.159;0.053;0.025;0.047;0.002;0.313;-0.196;0.067;0.001;0.292;0.012;0.288;0.155;0.037;0.006;0.148;0.01;0.442;0.452;0.022;0.616;0.008;0.015;0.099;-0.343;0.006;0.001;0.022;0;0.522;-0.259;0.112;0.011;0.088;0.001;0.1;-0.055;0.015;0.004;0.002;0;0.029;-0.349;0.016;0.001;0.079;0.001;0.192;-0.098;-0.016;0.026;0.098;0.006;0.253;-0.009;0.042;0.775;0.016;0.102;0.073;0.392;0.028;0.692;0.001;0.001;0.01;0.216;0.078;0.806;0.015;0.098;0.028;-0.126;0.073;0.046;0.02;0.002;0.303;0.046;0.027;0.015;0.065;0.001;0.23;-0.361;-0.04;0;0.114;0.118;0.488;0.026;0.041;0.036;0.131;0.003;0.236;-0.477;0.223;0;0.236;0.004;0.132;-0.163;0.037;0.008;0.077;0.001;0.385;0.118;0.035;0.001;0.017;0.004;0.16;-0.191;0.004;0.001;0.037;0.003;0.309;-0.158;0.118;0.002;0.005;0.001;0.932;0.006;-0.059;0.034;0.017;0.001;0.579;0.006;-0.059;0.034;0.017;0.001;0.579;-0.215;0.123;0.001;0.344;0.008;0.311;0.241;-0.026;0.431;0.015;0.003;0.06;;;;;;;-0.365;-0.056;0.001;0.026;0.001;0.207;-0.089;0.102;0.006;0.035;0.008;0.064
14;-0.139;0.137;0.001;0.398;0.045;0.091;0.102;0.088;0.044;0.095;0.074;0.206;-0.144;0.009;0.023;0.033;0.001;0.328;-0.257;0.073;0.001;0.249;0.011;0.282;0.068;0.038;0.005;0.159;0.011;0.401;0.479;-0.005;0.551;0.009;0.022;0.165;-0.317;-0.013;0.002;0.017;0;0.462;-0.264;0.145;0.001;0.074;0;0.309;-0.008;0.028;0.002;0.002;0;0.018;-0.162;-0.019;0.012;0.032;0.001;0.244;-0.113;-0.02;0.013;0.105;0.007;0.264;-0.002;0.119;0.604;0.023;0.139;0.164;0.268;0.037;0.064;0.008;0;0.116;0.183;0.073;0.932;0.007;0.017;0.011;-0.155;0.029;0.002;0.039;0.001;0.573;-0.017;0.031;0.007;0.071;0.001;0.204;-0.355;-0.035;0;0.121;0.122;0.482;0.006;0.045;0.04;0.093;0.002;0.163;-0.272;0.04;0.001;0.169;0.001;0.407;-0.184;0.033;0.006;0.069;0.001;0.385;0.11;0.018;0.003;0.015;0.002;0.117;-0.193;0.006;0.001;0.04;0.008;0.233;-0.128;0.047;0.045;0.033;0.015;0.526;-0.177;-0.019;0.003;0.051;0;0.514;-0.177;-0.019;0.003;0.051;0;0.514;-0.129;0.132;0.002;0.281;0.009;0.254;0.156;0.002;0.34;0.016;0.003;0.083;;;;;;;-0.319;-0.089;0.002;0.024;0;0.208;-0.127;0.069;0.004;0.042;0.012;0.086
15;-0.161;0.106;0.008;0.318;0.016;0.034;0.06;0.094;0.022;0.098;0.07;0.113;-0.137;0.061;0.011;0.04;0.001;0.36;-0.226;0.063;0.001;0.266;0.007;0.289;0.056;0.035;0.004;0.132;0.008;0.518;0.417;-0.002;0.57;0.009;0.012;0.148;-0.322;-0.028;0.002;0.017;0;0.525;-0.224;0.066;0.002;0.044;0.001;0.354;0.007;0.022;0.003;0.003;0;0.034;-0.18;-0.026;0.008;0.024;0;0.246;-0.118;0.058;0.014;0.039;0.003;0.068;-0.078;0.118;0.814;0.009;0.097;0.044;0.017;0.043;0.004;0.014;0;0.224;0.266;0.086;0.62;0.034;0.052;0.206;-0.163;0.036;0.002;0.026;0.001;0.716;-0.136;0.05;0.003;0.085;0.001;0.251;-0.359;-0.034;0;0.118;0.122;0.485;-0.122;-0.129;0.01;0.255;0.004;0.363;-0.596;-0.037;0;0.23;0.002;0.325;-0.176;0.05;0.011;0.068;0.001;0.233;0.084;0.023;0.002;0.017;0.003;0.146;-0.228;-0.029;0.002;0.083;0.001;0.667;0.108;0.027;0.509;0.013;0.024;0.236;-0.236;-0.18;0.006;0.01;0;0.761;-0.236;-0.18;0.006;0.01;0;0.761;-0.286;0.117;0;0.556;0.005;0.316;0.092;0.002;0.236;0.012;0.003;0.08;;;;;;;-0.236;-0.059;0.002;0.041;0.001;0.182;-0.108;0.079;0.002;0.038;0.026;0.084
16;-0.175;0.074;0.001;0.198;0.005;0.03;0.05;0.102;0.021;0.097;0.061;0.102;-0.131;0.057;0.008;0.047;0.001;0.298;-0.215;0.061;0.001;0.262;0.008;0.319;0.188;0.013;0.013;0.144;0.008;0.494;0.412;0.007;0.364;0.016;0.017;0.206;-0.31;-0.004;0.001;0.021;0;0.435;-0.206;0.109;0.006;0.045;0.001;0.094;-0.043;0.007;0.002;0.004;0;0.049;-0.169;-0.025;0.009;0.026;0;0.264;-0.127;0.056;0.021;0.066;0.003;0.097;-0.104;0.124;0.843;0.01;0.052;0.057;0.019;0.052;0.005;0.014;0;0.184;0.163;0.106;0.826;0.019;0.081;0.027;-0.184;0.04;0.002;0.049;0.001;0.531;-0.152;0.014;0.002;0.074;0.001;0.195;-0.358;-0.033;0;0.116;0.12;0.488;0.008;0.041;0.03;0.121;0.003;0.153;-0.44;0.136;0.001;0.55;0.001;0.256;-0.258;0.023;0.007;0.047;0.001;0.299;0.15;0.027;0.003;0.013;0.002;0.118;-0.202;-0.009;0.003;0.062;0.001;0.472;0.124;0.028;0.269;0.016;0.034;0.464;-0.011;-0.011;0.021;0.02;0.01;0.562;-0.011;-0.011;0.021;0.02;0.01;0.562;-0.182;0.105;0.001;0.245;0.009;0.349;0.143;0.001;0.15;0.011;0.003;0.068;;;;;;;-0.268;-0.083;0.002;0.034;0.001;0.268;-0.093;0.095;0.004;0.065;0.02;0.084
17;-0.238;0.059;0.001;0.573;0.012;0.077;0.02;0.106;0.019;0.117;0.056;0.139;-0.119;0.017;0.01;0.045;0.001;0.287;-0.225;0.07;0.001;0.286;0.01;0.272;0.008;0.024;0.001;0.334;0.005;0.546;0.342;0.074;0.016;0.022;0.167;0.092;-0.291;-0.011;0.002;0.024;0;0.409;-0.197;0.114;0.002;0.053;0.001;0.092;-0.069;-0.003;0.001;0.003;0;0.044;-0.14;-0.019;0.013;0.024;0;0.263;-0.087;0.056;0.018;0.049;0.002;0.07;-0.052;0.047;0.922;0.006;0.028;0.014;0.059;0.046;0.003;0.014;0;0.21;0.228;0.087;0.781;0.017;0.075;0.056;-0.193;0.035;0.001;0.027;0.001;0.706;-0.123;0.016;0.002;0.043;0;0.217;-0.361;-0.078;0;0.115;0.146;0.488;-0.133;-0.177;0.008;0.165;0.003;0.418;-0.345;0.106;0.001;0.535;0.001;0.254;-0.117;-0.087;0.004;0.023;0;0.395;0.117;0.026;0.002;0.016;0.005;0.138;-0.161;-0.007;0.011;0.068;0.004;0.265;0.171;0.043;0.152;0.017;0.031;0.58;-0.124;-0.025;0.001;0.046;0;0.622;-0.124;-0.025;0.001;0.046;0;0.622;-0.113;0.067;0.001;0.232;0.009;0.469;0.099;-0.001;0.122;0.012;0.003;0.068;;;;;;;-0.209;-0.031;0.001;0.064;0.003;0.264;-0.113;0.099;0.003;0.086;0.019;0.09
18;-0.119;0.093;0.001;0.369;0.036;0.082;-0.01;0.088;0.013;0.065;0.018;0.129;-0.131;0.029;0.008;0.038;0.002;0.297;-0.218;0.09;0.001;0.238;0.01;0.266;0.302;0.013;0.278;0.044;0.006;0.311;0.089;0.063;0.007;0.045;0.051;0.243;-0.286;-0.019;0.001;0.022;0;0.456;-0.292;0.194;0.001;0.134;0.002;0.204;-0.07;0.002;0.001;0.003;0;0.04;-0.162;-0.028;0.014;0.026;0.001;0.237;-0.12;0.078;0.026;0.067;0.003;0.092;-0.099;0.038;0.866;0.01;0.024;0.048;0.041;0.044;0.018;0.013;0;0.551;0.178;0.097;0.809;0.017;0.055;0.05;-0.217;0.025;0;0.018;0;0.83;-0.145;0.029;0.002;0.052;0;0.224;-0.351;-0.05;0;0.103;0.142;0.513;-0.016;0.017;0.025;0.169;0.003;0.316;-0.434;0.067;0.001;0.356;0.001;0.412;-0.058;0.044;0.012;0.039;0.001;0.097;0.168;0.032;0.003;0.012;0.002;0.102;-0.049;-0.006;0.035;0.058;0.008;0.236;0.13;-0.048;0.129;0.01;0.02;0.674;-0.228;-0.052;0;0.116;0.001;0.686;-0.228;-0.052;0;0.116;0.001;0.686;-0.207;0.018;0.001;0.293;0.006;0.396;-0.036;-0.006;0.023;0.022;0.002;0.166;;;;;;;-0.222;-0.082;0.003;0.051;0.004;0.169;-0.09;0.082;0.003;0.057;0.014;0.078
19;-0.118;0.113;0.002;0.247;0.061;0.079;0.017;0.103;0.016;0.064;0.015;0.27;-0.167;0.066;0.01;0.06;0.002;0.321;-0.229;0.073;0.001;0.247;0.01;0.299;0.385;0.036;0.4;0.033;0.012;0.216;-0.085;0.001;0.009;0.085;0.009;0.35;-0.288;-0.004;0.002;0.026;0;0.426;-0.231;0.132;0.001;0.076;0.001;0.127;-0.128;-0.004;0.004;0.005;0;0.069;-0.169;-0.019;0.009;0.026;0;0.257;-0.153;0.042;0.009;0.127;0.007;0.341;-0.082;0.015;0.863;0.014;0.03;0.05;0.246;0.045;0.44;0.002;0.001;0.018;0.212;0.081;0.846;0.013;0.037;0.038;-0.155;-0.008;0.001;0.019;0;0.843;-0.163;0.016;0.001;0.035;0;0.267;-0.35;-0.05;0;0.104;0.142;0.515;-0.012;0.04;0.05;0.09;0.003;0.228;-0.385;0.052;0.001;0.409;0.001;0.341;-0.063;0.044;0.011;0.046;0.001;0.115;0.073;0.021;0.003;0.014;0.001;0.111;-0.109;0.002;0.021;0.061;0.006;0.199;0.059;-0.048;0.031;0.101;0.016;0.631;-0.24;-0.005;0.002;0.372;0.004;0.46;-0.24;-0.005;0.002;0.372;0.004;0.46;-0.186;-0.01;0.001;0.223;0.005;0.343;0.011;-0.005;0.029;0.017;0.002;0.108;;;;;;;-0.126;-0.078;0.024;0.038;0.003;0.09;-0.069;0.101;0.003;0.052;0.012;0.066
20;0.508;0.097;0.993;0;0.001;0;0.02;0.1;0.025;0.16;0.097;0.135;0.362;0.076;0.777;0.001;0.001;0.017;-0.216;0.072;0.001;0.251;0.016;0.234;0.206;0.035;0.014;0.121;0.005;0.5;-0.133;0.063;0.003;0.105;0.059;0.312;-0.273;-0.003;0.001;0.028;0;0.391;0.45;0.092;0.996;0;0;0;-0.082;-0.012;0.001;0.003;0;0.026;-0.166;-0.019;0.009;0.027;0;0.264;-0.178;0.042;0.004;0.181;0.008;0.493;-0.114;0.039;0.849;0.012;0.041;0.045;0.241;0.05;0.263;0.003;0.001;0.066;0.279;0.076;0.855;0.014;0.03;0.044;-0.096;0.036;0.003;0.047;0.001;0.611;-0.033;0.019;0.029;0.039;0.001;0.41;-0.348;-0.05;0;0.104;0.144;0.511;-0.109;0.046;0.026;0.168;0.004;0.256;-0.443;0.211;0;0.836;0.001;0.099;-0.058;0.041;0.009;0.034;0.001;0.11;0.179;0.018;0.002;0.013;0.001;0.118;-0.123;-0.003;0.033;0.065;0.005;0.257;0.002;-0.017;0.039;0.185;0.019;0.484;-0.245;-0.021;0;0.232;0.001;0.565;-0.245;-0.021;0;0.232;0.001;0.565;-0.249;0.114;0.002;0.19;0.007;0.47;-0.004;-0.019;0.033;0.015;0.002;0.101;;;;;;;-0.203;-0.076;0.005;0.057;0.003;0.17;-0.046;0.069;0.006;0.036;0.005;0.091
21;0.515;0.11;0.98;0.001;0.003;0.001;0.478;0.077;0.933;0.003;0.008;0.007;0.054;0.07;0.324;0.005;0.002;0.148;-0.097;0.067;0.003;0.078;0.005;0.202;0.325;0.015;0.378;0.042;0.008;0.286;0.543;0.02;0.935;0.001;0.005;0.014;-0.274;-0.002;0.002;0.026;0;0.376;0.446;0.116;0.996;0;0.001;0;-0.374;-0.021;0.008;0.017;0;0.383;-0.166;-0.025;0.007;0.025;0;0.266;-0.153;0.029;0.008;0.119;0.009;0.226;-0.096;-0.001;0.719;0.028;0.021;0.129;0.671;0.069;0.991;0;0;0;0.255;0.083;0.948;0.006;0.014;0.008;-0.079;0.054;0.009;0.04;0.001;0.815;0.354;0.024;0.006;0.036;0;0.771;-0.375;-0.049;0;0.12;0.18;0.457;-0.028;0.053;0.034;0.203;0.004;0.201;-0.414;0.123;0.001;0.126;0.001;0.189;-0.022;0.036;0.008;0.033;0.001;0.104;0.196;0.033;0.005;0.012;0.001;0.089;-0.154;0.006;0.036;0.059;0.003;0.338;-0.009;-0.041;0.034;0.109;0.019;0.525;0.245;-0.012;0.494;0.002;0.002;0.03;0.245;-0.012;0.494;0.002;0.002;0.03;-0.131;0.107;0.006;0.15;0.011;0.293;0.139;-0.006;0.142;0.009;0.003;0.056;;;;;;;-0.166;-0.056;0.003;0.046;0.002;0.177;-0.085;0.099;0.004;0.079;0.015;0.095
22;0.54;0.104;0.991;0;0.002;0;0.324;0.091;0.242;0.085;0.127;0.1;-0.115;0.1;0.023;0.029;0.001;0.544;0.01;0.064;0.007;0.111;0.013;0.13;0.271;-0.007;0.709;0.021;0.002;0.137;0.64;0.02;0.965;0;0.005;0.002;-0.329;-0.025;0.001;0.02;0;0.503;0.45;0.099;0.997;0;0;0;-0.342;0.03;0.004;0.03;0;0.523;-0.168;-0.025;0.007;0.025;0;0.261;0.274;0.107;0.874;0.007;0.003;0.01;-0.114;0.06;0.902;0.008;0.011;0.024;0.667;0.081;0.994;0;0;0;0.31;0.07;0.934;0.006;0.012;0.017;0.113;0.064;0.801;0.007;0.002;0.04;0.131;0.012;0.005;0.056;0.001;0.665;-0.359;-0.054;0;0.089;0.136;0.445;-0.024;0.032;0.035;0.112;0.002;0.167;0.026;0.081;0.41;0.057;0.002;0.189;-0.075;0.041;0.01;0.036;0.001;0.124;0.231;0.028;0.004;0.01;0.005;0.079;0.647;0.064;0.993;0;0;0;0.32;-0.03;0.983;0;0.002;0.002;0.254;-0.03;0.077;0.011;0.001;0.175;0.254;-0.03;0.077;0.011;0.001;0.175;0.321;0.099;0.952;0.002;0.001;0.001;0.182;-0.007;0.26;0.009;0.003;0.053;;;;;;;-0.157;-0.056;0.003;0.07;0.005;0.225;-0.084;0.067;0.004;0.045;0.012;0.07
23;0.361;0.114;0.973;0;0.022;0;0.31;0.079;0.161;0.094;0.094;0.134;-0.118;0.098;0.026;0.031;0.001;0.588;-0.116;0.069;0.008;0.104;0.018;0.106;0.388;0.029;0.213;0.115;0.007;0.293;0.621;0.055;0.982;0;0.001;0;-0.329;0.005;0.002;0.024;0;0.478;0.25;0.072;0.99;0;0.001;0;-0.256;0.045;0.002;0.062;0.001;0.802;-0.16;-0.015;0.009;0.03;0;0.256;0.19;0.099;0.402;0.034;0.005;0.055;-0.141;0.024;0.829;0.012;0.013;0.069;0.476;0.043;0.963;0;0;0;0.327;0.078;0.881;0.011;0.018;0.049;0.113;0.067;0.883;0.002;0.001;0.016;0.334;0.018;0.007;0.037;0.001;0.758;-0.361;-0.054;0;0.087;0.133;0.445;-0.158;-0.131;0.009;0.198;0.003;0.412;-0.138;0.064;0.05;0.054;0.001;0.382;-0.038;0.046;0.01;0.046;0.001;0.104;0.204;0.032;0.003;0.008;0.012;0.073;0.663;0.063;0.993;0;0;0;0.488;0.031;0.982;0;0.007;0.001;0.503;-0.022;0.939;0;0.001;0.001;0.503;-0.022;0.939;0;0.001;0.001;0.338;0.071;0.954;0.001;0.001;0.001;0.149;0.005;0.245;0.012;0.003;0.068;0.267;0.004;0.572;0.002;0.005;0.037;-0.15;-0.061;0.002;0.066;0.004;0.217;-0.029;0.056;0.003;0.045;0.038;0.065
24;0.643;0.118;0.984;0;0.009;0;0.297;0.088;0.228;0.048;0.096;0.114;-0.068;0.074;0.036;0.015;0.001;0.493;-0.185;0.069;0.004;0.12;0.01;0.144;0.407;0.025;0.733;0.015;0.007;0.063;0.63;0.123;0.986;0;0;0;-0.401;0.025;0.002;0.025;0;0.452;0.273;0.097;0.992;0;0.001;0;-0.355;0.013;0.004;0.042;0;0.572;-0.16;-0.018;0.01;0.023;0;0.26;0.365;0.069;0.878;0.009;0.001;0.009;-0.112;0.034;0.805;0.016;0.034;0.074;0.708;0.073;0.993;0;0;0;0.366;0.069;0.901;0.007;0.011;0.046;0.145;0.062;0.785;0.003;0.002;0.026;0.613;0.069;0.983;0;0.001;0.001;-0.362;-0.053;0;0.089;0.128;0.456;-0.06;0.031;0.021;0.246;0.004;0.239;0.203;0.041;0.684;0.012;0.002;0.095;-0.19;-0.06;0.017;0.026;0.001;0.369;0.213;0.022;0.004;0.009;0.011;0.075;0.666;0.078;0.996;0;0;0;0.327;-0.036;0.716;0.007;0.045;0.098;0.426;-0.026;0.912;0;0.001;0.004;0.426;-0.026;0.912;0;0.001;0.004;0.275;0.071;0.819;0.004;0.003;0.007;0.168;-0.006;0.263;0.01;0.003;0.046;0.281;0.027;0.71;0.002;0.004;0.055;-0.153;-0.042;0.002;0.071;0.004;0.233;-0.065;0.08;0.003;0.047;0.015;0.068
25;0.518;0.085;0.991;0;0.001;0;0.377;0.076;0.492;0.048;0.104;0.061;-0.087;0.098;0.032;0.019;0.001;0.575;-0.166;0.075;0.003;0.099;0.009;0.133;0.29;0.007;0.186;0.086;0.006;0.327;0.631;0.125;0.983;0;0;0;-0.376;0.009;0.002;0.025;0;0.448;0.28;0.09;0.992;0;0.001;0;-0.105;-0.014;0.004;0.003;0;0.032;0.08;-0.019;0.396;0.013;0.002;0.126;0.242;0.067;0.489;0.039;0.003;0.039;-0.112;0.016;0.506;0.044;0.011;0.234;0.541;0.061;0.965;0;0;0;0.315;0.07;0.911;0.012;0.019;0.025;-0.057;0.066;0.454;0.017;0.002;0.219;0.605;0.069;0.98;0;0.001;0.001;-0.356;-0.051;0;0.079;0.141;0.413;-0.083;0.023;0.02;0.194;0.003;0.223;-0.151;-0.166;0.005;0.047;0;0.365;0.005;0.06;0.009;0.024;0.001;0.067;0.216;0.025;0.003;0.009;0.007;0.075;0.637;0.068;0.989;0;0;0;0.278;-0.025;0.472;0.019;0.03;0.125;0.362;-0.028;0.687;0.003;0.003;0.046;0.362;-0.028;0.687;0.003;0.003;0.046;0.482;0.099;0.986;0;0;0;0.175;-0.017;0.321;0.012;0.003;0.046;0.014;-0.038;0.022;0.069;0.002;0.465;-0.219;-0.057;0.001;0.052;0.002;0.303;-0.063;0.078;0.004;0.037;0.013;0.06
26;0.582;0.102;0.991;0;0.001;0;0.391;0.073;0.637;0.037;0.054;0.058;-0.075;0.113;0.098;0.013;0.002;0.386;-0.151;0.073;0.007;0.1;0.017;0.103;0.174;0.019;0.011;0.14;0.006;0.501;0.652;0.122;0.988;0;0;0;-0.332;0.065;0.012;0.031;0.001;0.611;0.399;0.085;0.993;0;0.001;0;-0.075;-0.003;0.003;0.003;0;0.02;0.056;-0.056;0.285;0.021;0.002;0.145;0.256;0.069;0.394;0.045;0.004;0.048;-0.148;0.019;0.557;0.033;0.029;0.24;0.313;0.043;0.883;0;0;0.003;0.204;0.08;0.824;0.019;0.026;0.069;-0.057;0.065;0.448;0.017;0.002;0.222;0.53;0.065;0.972;0.001;0.002;0.003;-0.166;-0.022;0.001;0.033;0.022;0.782;-0.11;0.04;0.016;0.254;0.004;0.296;-0.032;0.045;0.01;0.09;0.001;0.32;-0.034;0.04;0.01;0.023;0.001;0.087;0.282;0.027;0.015;0.012;0.003;0.069;0.166;-0.015;0.242;0.04;0.003;0.134;0.21;-0.13;0.947;0.002;0.008;0.019;0.272;-0.065;0.429;0.008;0.003;0.211;0.272;-0.065;0.429;0.008;0.003;0.211;0.398;0.13;0.977;0;0;0;0.117;-0.015;0.337;0.017;0.003;0.082;0.09;-0.002;0.057;0.026;0.002;0.357;-0.221;-0.063;0.001;0.039;0.001;0.294;-0.024;0.087;0.003;0.033;0.012;0.054
27;0.575;0.109;0.994;0;0.001;0;0.351;0.084;0.354;0.069;0.092;0.081;0.262;0.05;0.813;0.001;0.001;0.016;-0.123;0.068;0.004;0.082;0.01;0.092;0.457;0.04;0.54;0.025;0.006;0.191;0.697;0.119;0.988;0;0;0;-0.339;0.052;0.005;0.034;0.001;0.616;0.254;0.09;0.991;0;0.001;0;-0.014;0.007;0.003;0.002;0;0.009;0.13;-0.022;0.678;0.005;0.002;0.058;0.226;0.083;0.796;0.014;0.004;0.021;-0.126;0.045;0.866;0.008;0.015;0.044;0.725;0.076;0.993;0;0;0;0.289;0.08;0.851;0.015;0.028;0.054;-0.104;0.059;0.667;0.009;0.003;0.063;0.506;0.064;0.98;0;0.002;0.002;-0.199;-0.025;0;0.02;0.011;0.865;-0.103;0.034;0.02;0.209;0.004;0.279;0.093;0.041;0.025;0.083;0.001;0.316;0.004;0.049;0.012;0.02;0.001;0.054;0.393;-0.042;0.896;0.001;0.002;0.005;0.423;0.003;0.517;0.007;0.003;0.069;0.335;-0.024;0.95;0.002;0.004;0.012;0.048;-0.045;0.02;0.017;0.001;0.646;0.048;-0.045;0.02;0.017;0.001;0.646;-0.146;0.049;0.011;0.151;0.005;0.268;0.214;0.003;0.575;0.015;0.002;0.042;0.186;0.011;0.026;0.029;0.002;0.211;-0.232;-0.06;0.001;0.038;0.001;0.296;0.045;0.065;0.005;0.037;0.013;0.054
