Sec↓/Measure →;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad
10;0.399;0.054;0.037;0.121;0.023;0.08;0.229;0.024;0.04;0.019;0.116;0.177;0.31;0.094;0.356;0.027;0.002;0.103;-0.243;0.048;0;0.229;0.002;0.436;0.114;0.027;0.002;0.07;0.006;0.658;0.702;0.12;0.988;0;0;0;-0.408;0.087;0.001;0.028;0;0.487;-0.245;0.096;0.005;0.15;0.002;0.185;-0.092;0.022;0.001;0.002;0;0.013;-0.057;-0.01;0.106;0.021;0.001;0.229;-0.17;0.082;0.004;0.319;0.008;0.388;-0.01;0.032;0.819;0.015;0.005;0.054;0.311;0.072;0.976;0;0;0;0.18;-0.03;0.02;0.052;0.009;0.4;-0.346;-0.042;0.002;0.009;0;0.708;0.353;0.035;0.478;0.009;0.004;0.429;-0.077;-0.012;0.023;0.05;0.024;0.404;-0.015;0.044;0.045;0.074;0.002;0.253;-0.051;-0.119;0.002;0.026;0;0.558;-0.087;0.06;0.01;0.057;0.001;0.113;-0.028;-0.008;0.001;0.009;0.001;0.187;0.58;0.019;0.96;0;0.001;0.001;-0.138;0.002;0.002;0.027;0.001;0.112;-0.09;0.132;0.013;0.028;0.036;0.756;0.102;-0.024;0.062;0.023;0.003;0.591;-0.153;0.061;0.015;0.082;0.013;0.232;0.142;0.004;0.566;0.001;0.002;0.01;-0.173;-0.013;0.001;0.125;0.002;0.235;-0.269;-0.025;0.001;0.017;0;0.129;-0.094;0.081;0.001;0.058;0.014;0.117
11;0.406;0.05;0.071;0.072;0.018;0.057;0.134;0.003;0.015;0.032;0.01;0.261;0.219;0.085;0.176;0.012;0.002;0.474;-0.272;0.053;0;0.239;0.004;0.376;0.046;0.036;0.002;0.054;0.004;0.793;0.715;0.123;0.983;0;0;0;-0.397;0.092;0.001;0.033;0;0.468;-0.246;0.153;0.004;0.172;0.005;0.135;-0.114;0.035;0.001;0.002;0;0.013;-0.073;0.009;0.121;0.027;0.001;0.211;-0.15;0.088;0.004;0.258;0.01;0.371;-0.048;0.016;0.617;0.026;0.008;0.17;0.224;-0.005;0.955;0;0;0.003;0.179;-0.031;0.02;0.053;0.009;0.4;-0.219;0.042;0.006;0.025;0.001;0.556;0.476;0.029;0.7;0.004;0.003;0.232;-0.081;-0.011;0.021;0.048;0.023;0.411;-0.1;0.024;0.023;0.125;0.003;0.23;0.267;0.066;0.396;0.039;0.003;0.187;-0.105;0.046;0.006;0.044;0.001;0.096;-0.022;-0.009;0.001;0.012;0.001;0.195;0.614;0.034;0.981;0;0;0;-0.126;0.002;0.003;0.02;0.001;0.087;-0.149;0.015;0.008;0.022;0.012;0.832;0.111;-0.026;0.098;0.027;0.004;0.527;-0.173;0.064;0.003;0.316;0.01;0.436;0.047;0.01;0.313;0.005;0.004;0.076;-0.156;-0.002;0.004;0.093;0.002;0.21;-0.282;-0.031;0.001;0.016;0;0.146;-0.127;0.079;0.002;0.059;0.042;0.108
12;0.349;0.055;0.028;0.249;0.024;0.128;0.18;0.039;0.038;0.029;0.03;0.325;0.471;0.049;0.379;0.007;0.002;0.276;-0.284;0.065;0;0.256;0.005;0.43;0.018;0.04;0.002;0.062;0.005;0.762;0.711;0.07;0.978;0;0;0;-0.441;0.064;0.001;0.029;0;0.507;-0.177;0.158;0.004;0.127;0.003;0.118;-0.09;0.029;0.001;0.003;0;0.019;-0.064;-0.008;0.246;0.021;0.002;0.178;-0.14;0.083;0.006;0.238;0.01;0.349;-0.139;0.037;0.809;0.014;0.017;0.063;0.179;-0.02;0.906;0;0;0.015;-0.037;0.063;0.031;0.053;0.135;0.421;-0.186;0.013;0.004;0.022;0.001;0.519;0.425;0.015;0.783;0.004;0.003;0.146;-0.081;-0.011;0.02;0.047;0.022;0.408;-0.122;0.001;0.017;0.209;0.003;0.319;0.351;0.078;0.76;0.006;0.003;0.036;-0.12;0.03;0.009;0.091;0.001;0.176;-0.03;0.006;0.001;0.013;0.001;0.248;0.578;0.016;0.953;0;0.001;0.001;-0.151;0.015;0.002;0.018;0.001;0.065;-0.047;0.064;0.024;0.039;0.039;0.643;0.192;-0.031;0.477;0.013;0.011;0.287;-0.153;0.055;0.014;0.262;0.008;0.364;0.059;0.003;0.23;0.003;0.003;0.039;-0.191;-0.03;0.001;0.113;0.001;0.244;-0.304;-0.022;0.001;0.019;0;0.177;-0.116;0.089;0.002;0.056;0.039;0.108
13;0.366;0.076;0.982;0.001;0.004;0;0.196;0.044;0.026;0.031;0.061;0.175;0.559;0.064;0.732;0.002;0.001;0.06;-0.29;0.043;0;0.29;0.003;0.464;0.091;0.014;0.002;0.06;0.003;0.763;0.548;0.13;0.981;0;0.003;0;-0.375;0.111;0.001;0.033;0;0.499;-0.251;0.156;0.004;0.142;0.002;0.182;-0.072;0.037;0.001;0.003;0;0.013;0.014;-0.039;0.269;0.012;0.002;0.154;-0.168;0.086;0.004;0.276;0.011;0.359;-0.137;0.001;0.648;0.017;0.013;0.137;0.02;0.028;0.922;0;0;0.008;-0.036;0.063;0.029;0.054;0.133;0.422;-0.174;0.008;0.003;0.02;0.001;0.573;0.436;0.024;0.801;0.006;0.003;0.11;-0.081;-0.011;0.021;0.047;0.022;0.406;-0.077;0.031;0.015;0.272;0.005;0.348;0.345;0.068;0.919;0.001;0.002;0.01;-0.117;0.039;0.012;0.089;0.002;0.172;-0.017;-0.01;0.001;0.013;0.001;0.244;0.54;0.017;0.975;0;0;0;-0.156;0.043;0.001;0.02;0.001;0.118;0.021;0.027;0.051;0.032;0.063;0.615;0.272;-0.026;0.719;0.005;0.005;0.091;-0.133;0.05;0.017;0.258;0.008;0.313;0.058;-0.002;0.157;0.005;0.003;0.049;-0.194;-0.048;0.004;0.081;0.001;0.366;-0.292;-0.02;0.001;0.02;0;0.181;-0.089;0.105;0.001;0.044;0.014;0.084
14;0.174;0.079;0.992;0;0.004;0;0.185;0.039;0.031;0.029;0.044;0.22;0.455;0.049;0.457;0.005;0.002;0.265;-0.297;0.048;0;0.313;0.004;0.437;0.041;0.045;0.001;0.083;0.003;0.738;0.7;0.103;0.983;0;0.001;0;-0.385;0.046;0.001;0.041;0;0.46;-0.219;0.158;0.006;0.143;0.004;0.165;-0.092;0.041;0.001;0.003;0;0.019;-0.02;-0.013;0.258;0.017;0.002;0.14;-0.128;0.089;0.004;0.271;0.009;0.391;-0.107;-0.01;0.674;0.017;0.01;0.136;0.282;0.018;0.962;0;0;0.002;-0.037;0.063;0.029;0.054;0.131;0.424;-0.066;0.024;0.102;0.009;0.001;0.344;0.193;0.055;0.943;0.002;0.002;0.021;-0.082;-0.012;0.021;0.047;0.023;0.404;-0.091;0.026;0.014;0.206;0.003;0.302;0.034;0.134;0.646;0.022;0.003;0.08;-0.076;0.024;0.01;0.111;0.002;0.231;-0.018;-0.003;0.001;0.014;0.001;0.264;0.544;0.01;0.971;0;0;0;-0.117;0.053;0.001;0.012;0.001;0.067;-0.062;0.038;0.035;0.039;0.046;0.611;0.254;-0.048;0.721;0.007;0.009;0.122;0.448;0.078;0.977;0.001;0.001;0;0.074;0.003;0.15;0.005;0.004;0.052;-0.167;-0.004;0.004;0.076;0.001;0.253;-0.175;-0.012;0.004;0.02;0.001;0.097;-0.073;0.077;0.002;0.047;0.032;0.089
15;;;;;;;0.167;0.054;0.034;0.043;0.07;0.273;0.431;0.05;0.357;0.006;0.002;0.243;-0.304;0.062;0;0.301;0.004;0.473;0.094;0.027;0.002;0.074;0.001;0.755;0.644;0.077;0.989;0;0;0;-0.383;-0.026;0.001;0.018;0;0.47;-0.227;0.163;0.003;0.155;0.009;0.145;-0.086;0;0.001;0.003;0;0.021;-0.019;-0.01;0.356;0.011;0.002;0.092;-0.144;0.085;0.005;0.261;0.011;0.339;-0.12;0.001;0.563;0.027;0.022;0.195;0.368;0.04;0.978;0;0;0.001;0.252;0.014;0.005;0.136;0.008;0.327;-0.119;0.033;0.039;0.013;0.002;0.294;0.285;0.062;0.985;0;0.001;0.001;-0.09;-0.025;0.019;0.048;0.017;0.42;0.011;0.032;0.005;0.037;0.002;0.167;0.029;0.089;0.02;0.094;0.001;0.286;-0.134;0.031;0.014;0.135;0.004;0.239;-0.006;-0.02;0.001;0.012;0.001;0.197;0.658;0.059;0.988;0;0;0;-0.177;0.022;0.001;0.024;0.001;0.107;-0.05;0.103;0.023;0.036;0.062;0.646;0.283;-0.038;0.962;0;0.002;0.002;0.249;0.078;0.939;0.003;0.001;0.002;0.137;0.012;0.411;0.002;0.004;0.017;-0.151;-0.016;0.004;0.084;0.002;0.228;-0.207;-0.014;0.002;0.027;0.001;0.123;-0.07;0.077;0.004;0.054;0.027;0.088
16;0.272;0.026;0.985;0;0.004;0;0.108;0.042;0.036;0.033;0.058;0.337;0.312;0.028;0.253;0.008;0.002;0.308;-0.257;0.05;0;0.259;0.004;0.434;0.127;0.036;0.002;0.052;0.003;0.745;0.662;0.117;0.987;0;0;0;-0.312;0.018;0.001;0.023;0;0.459;-0.258;0.113;0.003;0.127;0.002;0.142;-0.061;0.019;0.001;0.002;0;0.015;-0.023;-0.016;0.341;0.014;0.002;0.123;-0.092;0.079;0.004;0.277;0.009;0.409;-0.146;0.009;0.637;0.017;0.012;0.172;0.408;0.041;0.985;0;0;0;0.308;0.037;0.947;0.002;0.002;0.011;-0.061;-0.007;0.016;0.013;0.001;0.406;0.388;0.064;0.987;0;0.001;0;-0.151;0.015;0.002;0.046;0.035;0.529;-0.087;0.019;0.003;0.029;0.001;0.052;-0.002;0.13;0.031;0.192;0.001;0.157;-0.062;0.037;0.012;0.136;0.004;0.261;-0.014;0.004;0.001;0.013;0.001;0.268;0.651;0.064;0.993;0;0;0;-0.153;0.009;0.001;0.02;0;0.12;-0.027;0.089;0.024;0.037;0.052;0.622;0.311;-0.026;0.96;0;0.002;0.004;-0.228;0.053;0.002;0.219;0.006;0.581;0.377;0.008;0.679;0.002;0.002;0.018;-0.166;-0.027;0.005;0.058;0.001;0.385;-0.248;-0.034;0.002;0.025;0.001;0.149;-0.053;0.092;0.005;0.042;0.034;0.067
17;0.64;0.075;0.878;0.006;0.007;0.009;0.483;0.039;0.847;0.003;0.042;0.02;0.267;0.021;0.207;0.008;0.002;0.416;-0.261;0.049;0;0.282;0.005;0.365;0.077;0.032;0.001;0.059;0.002;0.755;0.655;0.119;0.987;0;0;0;-0.465;0.009;0.001;0.022;0;0.477;-0.231;0.131;0.009;0.093;0.002;0.088;-0.066;0.027;0.001;0.003;0;0.019;-0.097;-0.018;0.117;0.024;0.001;0.208;-0.082;0.071;0.004;0.272;0.009;0.409;-0.114;0.041;0.919;0.003;0.008;0.034;0.313;0.036;0.951;0;0;0.003;0.36;0.038;0.955;0;0.001;0.004;-0.148;-0.021;0.014;0.01;0.001;0.485;0.5;0.062;0.986;0;0.001;0;-0.175;0.024;0.003;0.042;0.018;0.398;-0.117;0.027;0.051;0.032;0.001;0.168;0.168;0.059;0.08;0.037;0.001;0.467;-0.113;0.049;0.025;0.116;0.004;0.184;-0.001;-0.008;0.001;0.009;0.001;0.203;0.515;0.014;0.837;0.001;0.001;0.018;-0.12;-0.004;0.003;0.019;0.001;0.088;0.007;0.055;0.039;0.035;0.063;0.596;0.438;-0.015;0.967;0;0.002;0.002;-0.159;0.04;0.003;0.301;0.009;0.507;0.345;0.012;0.64;0.002;0.003;0.017;-0.147;-0.028;0.007;0.065;0.001;0.322;-0.2;-0.006;0.001;0.024;0.001;0.125;-0.102;0.092;0.004;0.04;0.025;0.073
18;0.331;0.055;0.193;0.089;0.018;0.054;0.589;0.043;0.966;0;0.007;0.001;0.338;0.029;0.439;0.003;0.002;0.139;-0.234;0.058;0;0.278;0.003;0.409;0.035;0.041;0.002;0.064;0.002;0.743;0.688;0.114;0.986;0;0;0;-0.416;0.01;0.001;0.021;0;0.476;-0.147;0.169;0.005;0.054;0.001;0.167;-0.082;0.001;0.001;0.003;0;0.023;-0.109;0;0.093;0.027;0.001;0.205;-0.179;0.087;0.005;0.248;0.011;0.334;0.044;0.051;0.943;0.002;0.005;0.02;0.395;0.011;0.964;0;0;0.001;0.322;0.035;0.914;0.002;0.002;0.022;-0.175;-0.055;0.024;0.01;0.001;0.499;0.567;0.072;0.987;0;0;0;-0.158;0.019;0.003;0.037;0.017;0.461;0.352;0.045;0.118;0.092;0.003;0.21;-0.065;0.144;0.011;0.181;0.001;0.235;-0.103;0.049;0.019;0.114;0.004;0.173;0.004;-0.004;0.001;0.009;0.001;0.177;0.539;0.017;0.88;0;0.001;0.006;-0.114;0.006;0.003;0.025;0.001;0.094;-0.103;0.035;0.023;0.052;0.041;0.687;0.337;-0.012;0.937;0.001;0.005;0.008;-0.24;0.036;0.002;0.28;0.008;0.526;0.313;0.014;0.652;0.002;0.002;0.012;-0.169;-0.025;0.005;0.074;0.001;0.245;-0.248;-0.03;0.002;0.031;0.001;0.176;-0.114;0.08;0.003;0.041;0.028;0.072
19;0.37;0.059;0.186;0.184;0.011;0.133;0.558;0.044;0.964;0;0.008;0.002;0.363;-0.004;0.402;0.004;0.002;0.216;-0.286;0.053;0;0.21;0.002;0.518;0.061;0.03;0.001;0.07;0.002;0.715;0.729;0.085;0.978;0;0;0;-0.369;0.016;0.001;0.024;0;0.463;-0.175;0.138;0.009;0.067;0.002;0.144;-0.099;0.005;0.002;0.003;0;0.028;-0.072;0.013;0.138;0.032;0.002;0.188;-0.135;0.075;0.004;0.299;0.01;0.384;0.093;0.034;0.976;0.001;0.002;0.005;0.132;0.013;0.861;0.001;0.001;0.027;0.267;0.037;0.731;0.012;0.006;0.098;-0.062;-0.001;0.099;0.008;0.002;0.256;0.516;0.067;0.985;0;0.001;0.001;-0.175;0.024;0.003;0.041;0.018;0.398;0.089;0.04;0.047;0.044;0.001;0.164;-0.108;0.112;0.012;0.32;0.001;0.328;-0.094;0.055;0.01;0.046;0.001;0.078;0.009;-0.004;0.001;0.009;0;0.152;0.513;0.021;0.854;0.001;0.001;0.009;-0.167;0;0.001;0.029;0.001;0.103;-0.339;0.009;0.005;0.127;0.01;0.567;0.307;-0.029;0.954;0;0.002;0.003;-0.146;0.033;0.002;0.262;0.008;0.548;0.355;0.016;0.672;0.001;0.002;0.007;-0.118;-0.013;0.008;0.07;0.002;0.189;-0.216;-0.016;0.001;0.028;0.001;0.145;-0.103;0.083;0.003;0.045;0.027;0.081
20;0.357;0.056;0.488;0.054;0.013;0.048;0.409;0.039;0.386;0.017;0.185;0.089;0.273;0.045;0.372;0.006;0.004;0.277;-0.257;0.047;0;0.225;0.003;0.432;0.028;0.039;0.001;0.07;0.002;0.759;0.745;0.089;0.971;0;0.001;0;-0.405;0.013;0.001;0.025;0;0.479;-0.195;0.137;0.007;0.095;0.002;0.158;-0.1;0.021;0.001;0.003;0;0.021;-0.072;0.009;0.15;0.025;0.001;0.184;-0.025;0.081;0.004;0.282;0.01;0.414;0.1;0.026;0.969;0.001;0.003;0.009;0.332;0.011;0.949;0;0;0.004;0.314;0.034;0.191;0.091;0.021;0.303;-0.113;0.002;0.045;0.011;0.001;0.277;0.431;0.048;0.967;0.001;0.001;0.008;-0.175;0.024;0.003;0.04;0.018;0.398;-0.026;0.05;0.032;0.246;0.003;0.127;0.079;0.129;0.026;0.088;0.001;0.34;-0.106;0.046;0.016;0.078;0.002;0.128;-0.013;-0.021;0.001;0.011;0;0.178;0.478;0.017;0.776;0.002;0.001;0.016;-0.148;0;0.001;0.02;0.001;0.09;-0.349;0.022;0.01;0.078;0.008;0.519;0.298;-0.015;0.94;0.001;0.003;0.008;-0.164;0.024;0.002;0.237;0.003;0.584;0.305;0.012;0.653;0.001;0.002;0.009;-0.122;-0.006;0.008;0.071;0.002;0.197;-0.259;-0.027;0.001;0.028;0.001;0.148;-0.063;0.076;0.004;0.048;0.038;0.071
21;0.43;0.059;0.538;0.109;0.008;0.06;0.386;0.042;0.293;0.021;0.124;0.164;0.275;0.039;0.451;0.003;0.002;0.066;-0.223;0.053;0;0.184;0.002;0.449;-0.045;0.044;0.001;0.085;0.002;0.748;0.684;0.091;0.982;0;0;0;-0.375;0.015;0.001;0.023;0;0.464;-0.254;0.087;0.006;0.06;0.001;0.109;-0.088;0.029;0.001;0.005;0;0.037;-0.093;0.016;0.096;0.037;0.002;0.205;-0.106;0.073;0.007;0.249;0.012;0.317;0.082;0.028;0.965;0.001;0.003;0.012;0.165;0.021;0.741;0.002;0.001;0.049;0.332;0.037;0.031;0.121;0.018;0.463;-0.082;0.019;0.13;0.008;0.002;0.207;0.067;0.018;0.033;0.018;0.001;0.727;-0.174;0.023;0.003;0.041;0.018;0.405;0.051;0.059;0.025;0.206;0.003;0.23;0.075;0.061;0.006;0.057;0.001;0.318;-0.135;0.037;0.011;0.151;0.005;0.198;0;-0.034;0.001;0.011;0;0.192;0.502;0.019;0.898;0.001;0.001;0.006;-0.126;-0.012;0.003;0.025;0;0.181;-0.251;0.006;0.005;0.036;0.007;0.764;0.296;-0.017;0.942;0.001;0.003;0.007;0.036;0.025;0.016;0.269;0.009;0.358;0.251;0.012;0.65;0.002;0.003;0.01;-0.144;0.002;0.007;0.077;0.002;0.196;-0.269;-0.032;0.001;0.032;0.001;0.184;-0.114;0.101;0.004;0.048;0.025;0.079
22;0.437;0.055;0.641;0.057;0.01;0.033;0.395;0.027;0.235;0.022;0.097;0.219;0.005;0.041;0.098;0.012;0.001;0.281;-0.254;0.066;0;0.22;0.002;0.424;0.02;0.045;0.001;0.104;0.003;0.701;0.72;0.097;0.983;0;0;0;-0.421;0.012;0.001;0.022;0;0.48;-0.229;0.077;0.005;0.093;0.001;0.115;-0.089;0.022;0.001;0.005;0;0.029;-0.115;0.003;0.041;0.042;0.001;0.251;-0.093;0.08;0.005;0.301;0.01;0.384;0.142;0.003;0.93;0.003;0.006;0.029;0.204;0.004;0.729;0.002;0.002;0.089;0.349;0.033;0.162;0.071;0.027;0.321;-0.025;0.029;0.246;0.007;0.003;0.155;0.024;0.023;0.06;0.028;0.001;0.591;-0.158;0.02;0.003;0.038;0.016;0.469;0.002;0.057;0.025;0.156;0.003;0.224;0.352;0.026;0.345;0.015;0.002;0.14;-0.077;0.044;0.014;0.12;0.004;0.184;-0.006;-0.032;0.001;0.011;0;0.2;0.53;0.03;0.923;0;0.001;0.003;-0.165;-0.008;0.003;0.026;0.001;0.146;-0.251;0.019;0.003;0.031;0.002;0.759;0.217;-0.017;0.921;0.001;0.007;0.018;0.048;0.03;0.011;0.323;0.017;0.343;0.311;0.014;0.587;0.002;0.003;0.012;-0.145;-0.006;0.006;0.075;0.002;0.169;-0.266;-0.013;0.001;0.026;0.001;0.169;-0.023;0.086;0.003;0.05;0.035;0.084
23;0.47;0.051;0.461;0.119;0.008;0.054;0.399;0.038;0.138;0.037;0.108;0.165;-0.094;0.026;0.012;0.065;0.001;0.601;-0.264;0.062;0;0.174;0.002;0.478;-0.009;0.048;0.001;0.088;0.001;0.754;0.688;0.077;0.988;0;0;0;-0.449;0.033;0.001;0.027;0;0.487;-0.239;0.097;0.004;0.133;0.002;0.181;-0.093;0.048;0.001;0.003;0;0.024;-0.134;0.006;0.053;0.045;0.002;0.22;-0.14;0.088;0.006;0.256;0.012;0.379;0.198;0.005;0.934;0.002;0.004;0.032;0.397;0.024;0.971;0;0;0.001;0.403;0.028;0.959;0.001;0.001;0.007;0.306;-0.123;0.504;0.007;0.003;0.203;0.089;0.023;0.231;0.04;0.002;0.451;-0.193;0.014;0.003;0.042;0.019;0.477;0.026;0.057;0.031;0.17;0.004;0.208;0.391;0.049;0.85;0.004;0.002;0.021;-0.128;0.032;0.013;0.134;0.005;0.196;-0.004;-0.027;0.001;0.011;0;0.21;0.502;0.02;0.829;0.001;0.001;0.017;0.491;0.027;0.073;0.025;0.001;0.45;-0.242;0.002;0.005;0.031;0.003;0.747;0.391;-0.008;0.933;0.001;0.004;0.006;-0.111;0.035;0.004;0.308;0.008;0.436;0.343;0.012;0.65;0.002;0.002;0.009;-0.179;-0.019;0.002;0.225;0.002;0.219;-0.243;-0.001;0.001;0.027;0.001;0.164;-0.095;0.087;0.003;0.039;0.026;0.074
24;0.418;0.054;0.295;0.152;0.011;0.059;0.365;0.059;0.14;0.043;0.233;0.111;-0.05;0.044;0.017;0.04;0.001;0.459;-0.206;0.061;0;0.201;0.001;0.432;0.044;0.018;0.001;0.062;0.002;0.75;0.642;0.079;0.989;0;0;0;-0.426;0.043;0.002;0.022;0;0.452;-0.256;0.115;0.004;0.08;0.001;0.1;-0.106;0.025;0.002;0.005;0;0.042;-0.121;-0.018;0.157;0.029;0.002;0.175;-0.136;0.081;0.004;0.28;0.012;0.412;0.19;-0.011;0.949;0.002;0.004;0.02;0.378;0.029;0.974;0;0;0.001;0.26;0.027;0.034;0.103;0.02;0.418;0.328;0.034;0.786;0.001;0.001;0.026;-0.017;-0.007;0.066;0.035;0.001;0.634;-0.193;0.014;0.003;0.042;0.019;0.478;0.025;0.053;0.035;0.198;0.004;0.192;0.198;0.034;0.028;0.074;0.001;0.419;-0.082;0.044;0.016;0.155;0.005;0.202;-0.015;-0.024;0.001;0.01;0;0.2;0.489;0.009;0.788;0.002;0.001;0.021;0.115;0.032;0.025;0.026;0.003;0.151;-0.239;0.008;0.007;0.034;0.006;0.717;0.349;-0.029;0.646;0.011;0.01;0.142;-0.108;0.042;0.006;0.278;0.01;0.378;0.354;-0.002;0.646;0.002;0.002;0.009;-0.166;-0.009;0.004;0.147;0.002;0.196;-0.245;-0.035;0.002;0.032;0.001;0.187;-0.06;0.083;0.004;0.044;0.038;0.078
25;0.635;0.106;0.991;0;0.001;0;0.348;0.048;0.225;0.038;0.102;0.221;-0.143;-0.006;0.024;0.029;0.001;0.328;-0.166;0.058;0;0.303;0.001;0.456;-0.002;0.048;0.005;0.062;0.001;0.761;0.708;0.095;0.985;0;0;0;-0.422;0.035;0.002;0.02;0;0.448;-0.258;0.122;0.008;0.053;0.001;0.07;-0.112;0.029;0.002;0.006;0.001;0.039;-0.102;-0.021;0.118;0.029;0.001;0.196;-0.112;0.078;0.005;0.293;0.008;0.435;0.106;0.014;0.929;0.002;0.005;0.035;0.408;0.038;0.978;0;0.001;0.002;0.233;0.024;0.02;0.113;0.021;0.466;0.271;0.011;0.75;0.001;0.001;0.022;0.072;0.025;0.037;0.04;0.001;0.548;-0.193;0.015;0.003;0.042;0.019;0.48;-0.015;0.057;0.024;0.209;0.004;0.24;0.134;0.056;0.503;0.027;0.002;0.081;-0.121;0.032;0.011;0.095;0.002;0.14;-0.028;-0.012;0.001;0.013;0.001;0.256;0.514;0.004;0.842;0.001;0.001;0.011;-0.111;0.01;0.025;0.023;0.002;0.119;-0.28;0.008;0.02;0.045;0.008;0.661;0.188;-0.018;0.042;0.032;0.003;0.663;-0.05;0.043;0.021;0.216;0.009;0.243;0.367;0;0.561;0.002;0.003;0.015;-0.167;-0.011;0.002;0.12;0.001;0.313;-0.268;-0.014;0.002;0.025;0.001;0.145;0.006;0.064;0.005;0.057;0.017;0.066
26;0.597;0.103;0.987;0;0.001;0;0.354;0.056;0.196;0.029;0.097;0.188;-0.128;0.001;0.021;0.026;0.001;0.3;-0.211;0.046;0;0.213;0.001;0.482;-0.05;0.043;0.002;0.081;0.006;0.659;0.71;0.093;0.985;0;0;0;-0.443;0.043;0.002;0.02;0;0.471;-0.24;0.1;0.004;0.106;0.002;0.118;-0.084;0.025;0.002;0.005;0;0.031;-0.083;-0.015;0.187;0.022;0.002;0.174;-0.052;0.078;0.005;0.31;0.01;0.427;0.127;0.017;0.953;0.002;0.003;0.017;-0.03;0.116;0.005;0.049;0.002;0.222;0.384;0.031;0.056;0.08;0.012;0.338;-0.013;-0.273;0.069;0.009;0.001;0.418;0.042;0.014;0.031;0.03;0.001;0.741;-0.176;0.041;0;0.03;0.046;0.391;-0.036;0.052;0.021;0.176;0.003;0.198;0.068;0.065;0.199;0.076;0.002;0.165;-0.124;0.031;0.012;0.158;0.004;0.206;-0.01;-0.027;0.001;0.013;0;0.194;0.508;0.006;0.815;0.001;0.002;0.016;-0.131;0.035;0.012;0.028;0.001;0.136;-0.385;0.028;0.012;0.189;0.008;0.365;0.164;0.005;0.09;0.035;0.006;0.563;-0.178;0.015;0.002;0.278;0.006;0.437;0.311;0.008;0.594;0.003;0.003;0.016;-0.168;-0.027;0.003;0.079;0.001;0.317;-0.297;-0.028;0.001;0.026;0.001;0.174;-0.116;0.077;0.004;0.05;0.021;0.089
