Sec↓/Measure →;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad
10;0.128;0.083;0.05;0.342;0.013;0.151;0.341;0;0.068;0.029;0.03;0.208;-0.165;0.067;0.005;0.04;0.002;0.263;-0.228;0.064;0;0.214;0.003;0.51;-0.107;0.02;0.001;0.137;0.011;0.499;0.621;0.078;0.987;0;0;0;-0.495;0.246;0.002;0.027;0;0.48;-0.298;0.203;0.002;0.148;0.003;0.15;-0.16;0.015;0.006;0.01;0;0.174;-0.164;0.038;0.003;0.16;0.002;0.453;-0.3;0.04;0.002;0.125;0.005;0.253;-0.154;-0.037;0.366;0.039;0.009;0.41;-0.097;0.036;0;0.022;0;0.47;0.126;0.051;0.167;0.189;0.112;0.155;-0.216;0.038;0.003;0.019;0.001;0.466;-0.048;-0.015;0.004;0.061;0.001;0.758;-0.195;-0.018;0.001;0.04;0.015;0.692;-0.073;0.034;0.025;0.103;0.002;0.25;-0.187;0.065;0.005;0.089;0.001;0.394;0.116;0.072;0.053;0.029;0.003;0.081;0.046;0.033;0.003;0.015;0.001;0.149;0.582;0.03;0.982;0;0;0;-0.166;0.026;0.002;0.049;0.002;0.228;-0.074;0.044;0.047;0.033;0.06;0.66;-0.283;-0.078;0;0.117;0;0.678;-0.25;0.092;0.002;0.132;0.012;0.286;0.106;-0.006;0.098;0.015;0.002;0.099;-0.152;-0.038;0.001;0.051;0.001;0.334;-0.281;-0.053;0.001;0.071;0.001;0.312;-0.086;0.08;0.006;0.034;0.021;0.059
11;0.096;0.094;0.042;0.493;0.012;0.111;0.414;0.007;0.306;0.018;0.064;0.164;-0.198;0.047;0.005;0.047;0.002;0.252;-0.214;0.062;0;0.229;0.003;0.465;-0.128;0.009;0.001;0.161;0.012;0.585;0.642;0.082;0.988;0;0;0;-0.484;0.251;0.002;0.038;0;0.464;-0.273;0.17;0.001;0.167;0.006;0.159;-0.187;0.011;0.004;0.009;0;0.16;-0.16;0.028;0.003;0.127;0.002;0.48;-0.264;0.046;0.002;0.112;0.004;0.276;-0.087;-0.036;0.672;0.02;0.014;0.216;-0.095;0.039;0;0.023;0;0.407;0.137;0.053;0.091;0.21;0.138;0.18;-0.256;0.03;0.001;0.034;0.001;0.717;0.038;0.004;0.055;0.094;0.001;0.448;-0.355;0.019;0;0.055;0.122;0.37;-0.133;0.007;0.009;0.247;0.003;0.223;-0.15;0.049;0.004;0.369;0.001;0.363;0.127;0.07;0.045;0.042;0.003;0.127;0.092;0.02;0.003;0.018;0.001;0.158;0.561;0.016;0.955;0;0;0;-0.176;-0.012;0.002;0.043;0.001;0.332;-0.262;0.02;0.021;0.043;0.013;0.396;-0.189;-0.039;0.001;0.063;0;0.536;-0.196;0.092;0.001;0.154;0.011;0.316;0.015;-0.01;0.135;0.012;0.002;0.076;-0.136;-0.057;0.002;0.043;0.001;0.336;-0.272;-0.034;0.001;0.037;0.001;0.239;-0.107;0.097;0.009;0.031;0.028;0.045
12;0.294;0.061;0.622;0.067;0.009;0.036;0.445;0.006;0.727;0.013;0.045;0.087;-0.2;0.087;0.004;0.042;0.002;0.255;-0.23;0.059;0;0.195;0.003;0.434;-0.127;0.011;0.001;0.12;0.009;0.579;0.63;0.09;0.982;0;0;0;-0.487;0.213;0.002;0.034;0;0.444;-0.294;0.225;0.001;0.172;0.003;0.235;-0.217;0.003;0.005;0.011;0;0.181;-0.187;0.025;0.004;0.123;0.002;0.474;-0.305;0.026;0.002;0.154;0.008;0.306;-0.066;-0.039;0.581;0.016;0.015;0.321;-0.074;0.055;0;0.023;0;0.377;0.268;0.037;0.08;0.212;0.053;0.152;-0.296;-0.013;0.001;0.008;0;0.824;0.103;0.003;0.023;0.097;0.001;0.483;-0.309;0.016;0;0.069;0.118;0.401;-0.18;0.025;0.007;0.213;0.003;0.294;-0.148;0.085;0.003;0.071;0;0.526;-0.137;-0.06;0.017;0.037;0.001;0.511;0.074;0.03;0.003;0.013;0;0.148;0.556;-0.012;0.916;0;0.001;0.001;-0.207;0.01;0.001;0.048;0.001;0.255;-0.153;0.003;0.033;0.032;0.011;0.44;-0.197;-0.019;0.002;0.036;0.001;0.527;-0.245;0.103;0.001;0.144;0.006;0.331;0.128;-0.01;0.185;0.011;0.002;0.068;-0.204;-0.119;0.002;0.081;0.001;0.37;-0.274;-0.04;0.001;0.06;0.001;0.256;-0.096;0.076;0.011;0.038;0.026;0.055
13;0.307;0.063;0.333;0.102;0.023;0.032;0.733;0.066;0.986;0;0.001;0;-0.2;0.108;0.004;0.052;0.002;0.202;-0.231;0.056;0;0.234;0.004;0.457;-0.151;-0.014;0.001;0.102;0.003;0.732;0.651;0.092;0.982;0;0;0;-0.429;0.179;0.002;0.042;0;0.491;-0.267;0.225;0.002;0.189;0.005;0.105;-0.143;0.018;0.005;0.012;0;0.135;-0.207;0.019;0.003;0.1;0.002;0.492;-0.205;0.062;0.009;0.008;0.025;0.04;-0.067;-0.04;0.942;0.002;0.003;0.022;-0.005;0.048;0.002;0.017;0;0.278;0.22;0.052;0.341;0.161;0.102;0.087;-0.273;-0.004;0.001;0.008;0;0.748;0.041;0.002;0.025;0.103;0.001;0.332;-0.309;0.015;0;0.07;0.118;0.403;-0.161;0.007;0.007;0.304;0.004;0.295;-0.175;0.068;0.005;0.128;0.001;0.384;0.07;0.061;0.029;0.045;0.002;0.138;0.085;0.022;0.002;0.023;0.003;0.227;0.534;-0.009;0.884;0;0.001;0.003;-0.177;-0.009;0.002;0.049;0.002;0.237;-0.196;0.036;0.002;0.042;0.006;0.872;-0.171;0.007;0;0.168;0.001;0.382;-0.32;0.049;0.001;0.254;0.005;0.469;0.186;-0.013;0.318;0.008;0.002;0.05;-0.165;-0.032;0.001;0.056;0.001;0.389;-0.258;-0.01;0.001;0.057;0.001;0.262;-0.096;0.077;0.01;0.032;0.033;0.049
14;0.339;0.048;0.276;0.342;0.015;0.069;0.68;0.063;0.983;0;0.002;0;-0.227;0.074;0.004;0.037;0.002;0.224;-0.227;0.063;0;0.271;0.005;0.421;-0.123;0.003;0.001;0.078;0.003;0.794;0.635;0.09;0.978;0;0;0;-0.422;0.22;0.002;0.036;0;0.477;-0.294;0.295;0.002;0.234;0.004;0.199;-0.1;0.015;0.005;0.012;0;0.153;-0.207;0.028;0.004;0.122;0.002;0.449;-0.022;0.044;0.441;0.028;0.018;0.095;-0.068;-0.035;0.927;0.003;0.004;0.035;-0.075;0.044;0;0.025;0;0.419;0.155;0.037;0.131;0.185;0.064;0.11;-0.186;0.018;0.001;0.02;0.001;0.597;0.039;0.002;0.023;0.112;0.001;0.359;-0.311;0.015;0;0.07;0.116;0.406;-0.128;-0.004;0.008;0.252;0.004;0.27;-0.223;0.054;0.001;0.082;0;0.537;0.107;0.069;0.034;0.051;0.003;0.119;0.041;0.022;0.003;0.021;0.004;0.162;0.528;-0.009;0.823;0;0.001;0.005;-0.142;0.003;0.002;0.042;0.002;0.259;;;;;;;-0.2;-0.011;0;0.079;0.001;0.449;-0.241;0.082;0.002;0.093;0.014;0.261;0.095;0.002;0.262;0.008;0.002;0.039;-0.18;-0.095;0.001;0.057;0.001;0.395;-0.256;-0.074;0.001;0.032;0;0.252;-0.101;0.102;0.005;0.035;0.025;0.06
15;0.207;0.06;0.169;0.173;0.017;0.047;0.616;0.061;0.972;0;0.004;0.001;-0.234;0.107;0.005;0.04;0.002;0.302;-0.202;0.071;0;0.241;0.004;0.429;-0.158;0.008;0.001;0.14;0.005;0.685;0.645;0.088;0.98;0;0;0;-0.413;0.202;0.002;0.03;0;0.495;-0.271;0.261;0.002;0.19;0.006;0.214;-0.143;0.02;0.005;0.01;0;0.138;-0.24;0.018;0.004;0.131;0.002;0.457;-0.204;0.042;0.006;0.137;0.006;0.369;-0.113;-0.051;0.752;0.016;0.009;0.149;-0.07;0.041;0;0.024;0;0.45;0.215;0.03;0.15;0.253;0.077;0.117;-0.172;0.019;0.001;0.025;0.001;0.461;0.079;0.017;0.04;0.123;0.002;0.203;-0.412;0.008;0;0.062;0.184;0.404;-0.173;0.008;0.005;0.288;0.004;0.318;-0.124;0.068;0.019;0.038;0.001;0.556;0.079;0.068;0.036;0.03;0.002;0.101;0.092;0.016;0.004;0.018;0.003;0.151;0.518;-0.006;0.744;0.001;0.002;0.012;-0.218;-0.025;0.001;0.048;0.001;0.399;0.095;0.058;0.01;0.008;0.005;0.915;-0.471;-0.058;0;0.171;0.001;0.668;-0.241;0.035;0.002;0.175;0.012;0.384;0.208;-0.021;0.238;0.011;0.003;0.08;-0.142;-0.05;0.001;0.058;0.001;0.367;-0.26;-0.043;0.001;0.031;0;0.268;-0.115;0.097;0.003;0.04;0.053;0.071
16;0.196;0.069;0.088;0.264;0.025;0.048;0.222;-0.053;0.01;0.006;0.001;0.754;-0.229;0.099;0.004;0.038;0.002;0.177;-0.233;0.051;0;0.231;0.004;0.419;-0.09;0.019;0.001;0.143;0.007;0.626;0.65;0.078;0.979;0;0;0;-0.413;0.222;0.002;0.035;0;0.46;-0.327;0.228;0.002;0.113;0.002;0.191;-0.135;-0.006;0.004;0.009;0;0.125;-0.276;0.057;0.003;0.194;0.002;0.445;-0.278;0.045;0.002;0.148;0.005;0.445;-0.015;-0.015;0.947;0.002;0.003;0.02;-0.066;0.029;0.001;0.021;0;0.374;0.171;0.031;0.255;0.183;0.117;0.121;-0.299;-0.026;0.001;0.006;0;0.806;-0.061;-0.02;0.014;0.079;0.001;0.471;-0.396;0.012;0;0.054;0.068;0.527;-0.225;-0.013;0.004;0.369;0.004;0.307;-0.232;0.041;0.001;0.026;0;0.575;0.087;0.079;0.045;0.048;0.003;0.081;0.112;0.023;0.003;0.02;0.002;0.17;0.491;-0.017;0.703;0.002;0.002;0.014;-0.181;-0.022;0.001;0.044;0.001;0.368;-0.074;0.119;0.029;0.016;0.013;0.682;-0.244;-0.035;0;0.155;0.001;0.528;-0.314;0.051;0;0.234;0.006;0.64;0.05;0.01;0.188;0.008;0.003;0.052;-0.197;-0.067;0.004;0.054;0.001;0.431;-0.248;-0.061;0.001;0.033;0;0.23;-0.109;0.1;0.004;0.043;0.02;0.073
17;0.155;0.062;0.135;0.129;0.025;0.041;0.398;0.039;0.172;0.026;0.018;0.226;-0.167;0.042;0.004;0.046;0.002;0.208;-0.221;0.045;0;0.267;0.004;0.434;-0.122;0.003;0.001;0.133;0.006;0.561;0.327;-0.023;0.726;0.003;0.005;0.125;-0.432;0.199;0.002;0.038;0;0.547;-0.303;0.271;0.002;0.075;0.002;0.139;-0.115;0.006;0.005;0.01;0;0.1;-0.248;0.065;0.003;0.246;0.002;0.438;-0.244;0.026;0.002;0.159;0.005;0.399;-0.072;-0.035;0.866;0.005;0.006;0.079;-0.038;0.034;0.001;0.022;0;0.401;0.251;0.028;0.236;0.153;0.056;0.135;-0.178;0.003;0.001;0.025;0.001;0.533;-0.062;-0.013;0.062;0.101;0.001;0.231;-0.396;0.012;0;0.054;0.071;0.521;-0.1;0.031;0.007;0.335;0.004;0.182;-0.178;0.015;0.001;0.113;0;0.471;-0.105;0.042;0.038;0.058;0.002;0.17;0.15;0.027;0.003;0.021;0.004;0.185;0.474;0.015;0.649;0.003;0.004;0.015;-0.206;-0.017;0.001;0.041;0.001;0.334;-0.104;0.075;0.025;0.009;0.017;0.701;-0.235;-0.05;0;0.091;0.001;0.53;-0.193;0.055;0.005;0.138;0.005;0.251;-0.009;-0.05;0.028;0.011;0.001;0.633;-0.159;-0.043;0.001;0.054;0.001;0.381;-0.292;-0.037;0.001;0.027;0.001;0.282;-0.137;0.103;0.002;0.035;0.02;0.073
18;0.156;0.065;0.058;0.171;0.021;0.07;0.365;0.04;0.154;0.042;0.012;0.317;-0.239;0.075;0.003;0.057;0.002;0.205;-0.25;0.052;0;0.192;0.002;0.502;-0.103;-0.012;0.001;0.109;0.006;0.68;0.303;-0.001;0.809;0.002;0.004;0.04;-0.441;0.198;0.002;0.045;0;0.488;-0.28;0.222;0.002;0.086;0.004;0.079;-0.142;0.028;0.004;0.01;0;0.114;-0.283;0.045;0.002;0.258;0.002;0.423;-0.243;0.034;0.002;0.133;0.005;0.475;-0.09;-0.037;0.892;0.006;0.004;0.045;-0.037;0.036;0;0.022;0;0.455;0.258;0.033;0.14;0.175;0.065;0.167;-0.211;0.005;0.001;0.008;0;0.793;-0.082;-0.016;0.036;0.056;0.001;0.297;-0.395;0.013;0;0.055;0.072;0.522;-0.084;0.025;0.007;0.364;0.004;0.246;-0.364;0.17;0.001;0.234;0.001;0.348;-0.205;-0.087;0.006;0.037;0.001;0.552;0.164;0.027;0.004;0.02;0.004;0.179;0.353;-0.002;0.397;0.013;0.004;0.044;-0.175;-0.015;0.001;0.047;0.001;0.177;-0.259;-0.074;0.01;0.018;0.006;0.872;-0.248;-0.073;0;0.119;0.001;0.51;-0.196;0.062;0.001;0.134;0.008;0.333;0.013;0;0.155;0.014;0.002;0.075;-0.124;-0.041;0.001;0.042;0.001;0.379;-0.327;-0.078;0.001;0.025;0;0.339;-0.123;0.123;0.006;0.035;0.027;0.068
19;0.07;0.084;0.051;0.246;0.009;0.1;0.385;0.036;0.137;0.037;0.011;0.287;-0.138;0.029;0.003;0.035;0.001;0.215;-0.227;0.054;0;0.239;0.002;0.459;-0.136;0.018;0.001;0.147;0.007;0.558;0.291;-0.001;0.766;0.003;0.004;0.054;-0.436;0.192;0.002;0.033;0;0.568;-0.237;0.195;0.002;0.086;0.004;0.071;-0.13;0.007;0.004;0.008;0;0.08;-0.246;0.034;0.002;0.181;0.002;0.453;-0.261;0.057;0.003;0.129;0.006;0.418;-0.074;-0.041;0.752;0.014;0.009;0.157;-0.077;0.036;0;0.021;0;0.472;0.278;0.034;0.082;0.19;0.065;0.155;-0.237;0.013;0.001;0.012;0.001;0.649;-0.072;-0.024;0.017;0.063;0.001;0.349;-0.396;0.012;0;0.055;0.072;0.523;-0.092;0.043;0.008;0.376;0.005;0.236;-0.313;0.028;0.001;0.182;0;0.526;-0.235;0.072;0.002;0.144;0.001;0.251;0.102;0.026;0.004;0.021;0.004;0.164;0.396;-0.009;0.431;0.013;0.003;0.068;-0.16;-0.006;0.002;0.047;0.002;0.248;-0.151;-0.005;0.005;0.044;0.008;0.773;-0.421;-0.057;0;0.173;0.001;0.669;-0.218;0.098;0.008;0.134;0.012;0.207;-0.063;0;0.079;0.025;0.002;0.125;-0.155;-0.071;0.001;0.038;0.001;0.352;-0.345;-0.092;0.001;0.018;0;0.378;-0.143;0.115;0.003;0.044;0.025;0.076
20;-0.033;0.056;0.015;0.495;0.001;0.175;0.413;0.032;0.287;0.028;0.006;0.319;-0.184;0.099;0.003;0.037;0.001;0.163;-0.273;0.031;0;0.199;0.003;0.466;-0.128;0.002;0.001;0.101;0.004;0.777;-0.25;-0.016;0.001;0.089;0.001;0.48;-0.45;0.205;0.002;0.048;0;0.504;-0.31;0.213;0.001;0.17;0.002;0.198;-0.12;-0.017;0.004;0.009;0;0.11;-0.271;0.046;0.002;0.195;0.002;0.446;-0.309;0.057;0.002;0.144;0.005;0.403;-0.138;-0.046;0.301;0.03;0.014;0.568;-0.049;0.039;0;0.025;0;0.424;0.245;0.041;0.109;0.152;0.094;0.109;0.014;0.011;0.014;0.006;0;0.587;-0.081;-0.009;0.027;0.076;0.001;0.137;-0.353;-0.037;0;0.058;0.068;0.588;-0.196;-0.011;0.004;0.405;0.004;0.281;-0.307;0.024;0.001;0.154;0;0.557;0.01;0.053;0.02;0.078;0.002;0.15;0.042;0.022;0.002;0.028;0.004;0.232;0.342;-0.009;0.355;0.015;0.003;0.065;-0.296;-0.079;0.005;0.043;0.003;0.577;-0.109;-0.008;0.005;0.098;0.012;0.484;-0.399;-0.054;0;0.187;0.001;0.671;-0.218;0.134;0.007;0.106;0.01;0.18;-0.049;0.003;0.121;0.02;0.002;0.078;-0.179;-0.04;0.001;0.08;0.001;0.383;-0.292;-0.011;0.001;0.035;0.002;0.184;-0.135;0.099;0.004;0.039;0.031;0.069
21;0.09;0.077;0.056;0.22;0.016;0.097;0.426;0.043;0.46;0.031;0.027;0.151;-0.171;0.09;0.003;0.046;0.002;0.181;-0.24;0.05;0;0.237;0.003;0.452;-0.14;0.038;0.001;0.157;0.007;0.668;-0.226;0.002;0.002;0.082;0.001;0.451;-0.433;0.153;0.002;0.032;0;0.531;-0.315;0.199;0.001;0.178;0.002;0.218;-0.054;0.024;0.001;0.005;0;0.033;-0.26;0.068;0.002;0.198;0.002;0.427;-0.285;0.065;0.002;0.124;0.004;0.394;-0.043;0.018;0.767;0.012;0.01;0.125;-0.066;0.031;0.001;0.022;0;0.417;0.278;0.042;0.079;0.191;0.073;0.132;-0.206;-0.014;0.002;0.006;0;0.702;0.133;0.006;0.019;0.073;0.001;0.373;-0.353;-0.001;0;0.046;0.039;0.712;-0.164;0.022;0.002;0.428;0.004;0.311;-0.298;0.111;0.001;0.314;0;0.356;-0.034;0.043;0.018;0.044;0.001;0.129;0.033;0.037;0.002;0.027;0.007;0.209;0.561;0.003;0.896;0;0.002;0.002;-0.207;-0.013;0.002;0.057;0.001;0.235;-0.092;-0.008;0.005;0.051;0.012;0.754;-0.474;-0.184;0;0.052;0;0.584;-0.219;0.105;0.005;0.137;0.013;0.212;-0.1;0.006;0.079;0.026;0.002;0.093;-0.117;-0.019;0.001;0.047;0.001;0.318;-0.287;-0.011;0.001;0.036;0.002;0.197;-0.112;0.077;0.003;0.049;0.044;0.072
22;0.258;0.074;0.017;0.332;0.004;0.087;0.404;0.043;0.271;0.054;0.027;0.192;-0.161;0.093;0.002;0.048;0.001;0.22;-0.265;0.063;0;0.25;0.008;0.396;-0.148;0.002;0.001;0.092;0.004;0.769;-0.196;0.019;0.001;0.091;0.001;0.417;-0.427;0.203;0.002;0.038;0;0.484;-0.238;0.237;0.002;0.124;0.002;0.149;-0.04;0.018;0.001;0.004;0;0.022;-0.254;0.084;0.003;0.186;0.003;0.422;-0.28;0.036;0.001;0.188;0.004;0.566;-0.02;0.007;0.825;0.008;0.005;0.09;-0.14;-0.208;0.001;0.008;0;0.65;0.297;0.048;0.06;0.201;0.121;0.123;-0.242;-0.005;0.002;0.007;0;0.705;-0.091;0.004;0.001;0.521;0.005;0.253;-0.348;0;0;0.049;0.036;0.717;-0.13;0.028;0.004;0.325;0.003;0.294;-0.25;0.015;0.001;0.042;0;0.358;0.188;0.023;0.145;0.021;0.002;0.075;0.082;0.034;0.003;0.022;0.004;0.196;0.632;0.064;0.991;0;0;0;-0.202;-0.002;0.002;0.108;0.002;0.333;-0.093;0.042;0.006;0.089;0.011;0.695;-0.31;-0.059;0;0.126;0;0.688;-0.235;0.125;0.004;0.142;0.012;0.215;-0.101;0.005;0.059;0.023;0.002;0.09;-0.097;-0.019;0.001;0.049;0.001;0.299;-0.317;-0.031;0.001;0.032;0.001;0.206;-0.119;0.097;0.003;0.038;0.054;0.062
23;0.204;0.131;0.001;0.694;0.012;0.152;-0.133;0.008;0;0.728;0.003;0.18;-0.158;0.078;0.002;0.044;0.002;0.159;-0.228;0.054;0;0.313;0.003;0.46;-0.143;0.025;0.001;0.116;0.009;0.625;-0.115;0.095;0.012;0.152;0.041;0.621;-0.449;0.166;0.002;0.029;0;0.532;-0.308;0.196;0.001;0.104;0.003;0.125;-0.041;-0.005;0.002;0.007;0;0.08;-0.214;0.041;0.003;0.232;0.003;0.412;-0.322;0.079;0.002;0.213;0.004;0.541;-0.024;-0.007;0.795;0.008;0.01;0.127;-0.035;0.024;0.001;0.021;0;0.334;0.268;0.045;0.067;0.189;0.107;0.142;-0.119;0.022;0.002;0.014;0.001;0.521;-0.098;-0.004;0.002;0.211;0.003;0.359;-0.353;0.001;0;0.048;0.037;0.717;-0.18;0.009;0.005;0.353;0.004;0.268;-0.217;0.048;0.001;0.052;0;0.397;0.198;0.038;0.209;0.016;0.002;0.063;0.053;0.028;0.003;0.023;0.003;0.191;-0.121;-0.005;0.009;0.075;0.002;0.35;-0.246;-0.02;0.004;0.066;0.003;0.319;-0.072;-0.008;0.011;0.054;0.009;0.707;-0.271;-0.106;0;0.088;0;0.656;-0.15;0.061;0.064;0.066;0.01;0.116;-0.12;-0.013;0.058;0.034;0.002;0.123;-0.109;-0.028;0.001;0.033;0.001;0.327;-0.347;-0.08;0.001;0.031;0.001;0.332;-0.147;0.084;0.002;0.041;0.048;0.059
24;-0.165;0.046;0.001;0.695;0.005;0.215;0.392;0.017;0.204;0.049;0.016;0.332;-0.204;0.061;0.002;0.038;0.002;0.195;-0.255;0.065;0;0.343;0.005;0.397;-0.133;0.036;0.001;0.155;0.011;0.62;-0.206;0.071;0.002;0.428;0.017;0.341;-0.433;0.173;0.002;0.033;0;0.504;-0.277;0.197;0.002;0.165;0.002;0.191;-0.059;0.01;0.001;0.006;0;0.045;-0.25;0.039;0.002;0.201;0.002;0.444;-0.322;0.074;0.001;0.173;0.005;0.489;-0.128;-0.024;0.643;0.017;0.014;0.246;-0.101;-0.131;0.036;0.009;0;0.539;0.257;0.036;0.074;0.192;0.097;0.13;-0.185;0.022;0.001;0.009;0.001;0.685;-0.127;-0.003;0.001;0.166;0.001;0.586;-0.326;0.002;0;0.037;0.028;0.753;-0.179;-0.091;0.002;0.319;0.003;0.364;-0.205;0.013;0.002;0.043;0;0.47;0.428;0.027;0.333;0.015;0.003;0.107;0.047;0.024;0.002;0.026;0.009;0.219;-0.018;-0.005;0.04;0.073;0.002;0.296;-0.235;-0.044;0.004;0.066;0.002;0.361;0.073;-0.021;0.18;0.058;0.018;0.393;-0.217;-0.06;0;0.088;0;0.673;-0.126;0.04;0.014;0.115;0.011;0.152;-0.107;-0.002;0.096;0.02;0.002;0.081;-0.093;-0.012;0.001;0.03;0.001;0.332;-0.326;-0.063;0.001;0.043;0.001;0.27;-0.146;0.099;0.002;0.043;0.058;0.062
25;-0.076;0.101;0.004;0.381;0.014;0.33;0.434;0.016;0.599;0.025;0.037;0.14;-0.199;0.034;0.003;0.036;0.001;0.165;-0.16;0.06;0;0.421;0.006;0.363;-0.173;-0.006;0.001;0.086;0.003;0.766;-0.174;0.004;0.008;0.224;0.014;0.395;-0.435;0.163;0.002;0.029;0;0.517;-0.266;0.192;0.002;0.114;0.002;0.189;-0.052;0.007;0.001;0.006;0;0.042;-0.25;0.056;0.002;0.223;0.002;0.41;-0.332;0.183;0.003;0.038;0.009;0.117;-0.119;-0.024;0.187;0.031;0.01;0.68;-0.128;0.138;0.004;0.032;0.001;0.259;0.265;0.046;0.114;0.192;0.07;0.106;-0.23;0.014;0.002;0.008;0.001;0.664;0.076;-0.006;0.005;0.079;0.001;0.592;-0.333;-0.032;0;0.059;0.056;0.729;-0.114;0.026;0.005;0.338;0.004;0.301;-0.292;0.047;0.001;0.149;0;0.468;0.41;0.047;0.464;0.011;0.003;0.063;0.072;0.038;0.003;0.023;0.001;0.209;0.048;-0.012;0.078;0.051;0.002;0.231;-0.236;-0.025;0.002;0.044;0.001;0.365;0.04;-0.004;0.055;0.053;0.017;0.577;-0.207;-0.083;0;0.085;0.001;0.549;-0.222;0.049;0.012;0.134;0.007;0.245;-0.145;0.019;0.067;0.059;0.002;0.1;-0.15;-0.035;0.001;0.04;0.001;0.345;-0.348;-0.059;0.001;0.035;0.001;0.299;-0.145;0.094;0.002;0.046;0.014;0.091
26;0.026;0.092;0.003;0.638;0.005;0.206;0.431;0.044;0.491;0.028;0.023;0.126;-0.202;0.028;0.002;0.033;0.001;0.205;-0.155;0.052;0;0.318;0.003;0.459;-0.223;0;0.001;0.109;0.003;0.735;-0.231;0.028;0.003;0.268;0.006;0.284;-0.419;0.104;0.002;0.031;0;0.545;-0.243;0.192;0.002;0.122;0.003;0.181;-0.076;0.009;0.002;0.006;0;0.066;-0.26;0.046;0.002;0.247;0.003;0.403;-0.395;0.195;0.002;0.033;0.008;0.127;-0.064;-0.019;0.798;0.007;0.009;0.13;-0.064;-0.149;0.022;0.011;0;0.305;0.228;0.041;0.044;0.181;0.083;0.162;-0.212;0.018;0.001;0.008;0;0.664;0.144;-0.006;0.005;0.049;0.001;0.777;-0.316;0.005;0.001;0.065;0.069;0.666;-0.151;-0.09;0.002;0.415;0.003;0.333;-0.286;0.021;0.001;0.039;0;0.402;0.167;0.103;0.15;0.043;0.004;0.136;-0.005;0.027;0.003;0.027;0.004;0.208;-0.091;0.001;0.035;0.165;0.003;0.242;-0.18;0.021;0.003;0.046;0.003;0.276;-0.033;-0.031;0.041;0.033;0.01;0.718;-0.222;-0.033;0;0.068;0;0.561;-0.238;0.059;0.01;0.09;0.005;0.193;-0.082;0.005;0.132;0.016;0.002;0.093;-0.103;-0.017;0.001;0.029;0.001;0.329;-0.325;-0.045;0.001;0.045;0;0.244;-0.125;0.089;0.005;0.041;0.016;0.083
