Sec↓/Measure →;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad;Valence;Arousal;Sym/Hap;Foc/Ang;Surprise;Dis/Sad
10;0.56;0.092;0.984;0;0;0;0.3;0.058;0.058;0.04;0.093;0.119;-0.172;0.044;0.005;0.04;0.001;0.186;-0.171;0.026;0.001;0.099;0.004;0.275;-0.309;-0.191;0.001;0.051;0.003;0.722;0.642;0.09;0.972;0;0;0;-0.438;0.079;0.001;0.041;0;0.479;-0.178;0.164;0.017;0.03;0.001;0.027;0.017;-0.18;0.015;0.009;0;0.28;0.062;0.051;0.009;0.026;0.001;0.525;-0.131;0.095;0.01;0.07;0.018;0.095;0.336;0.025;0.983;0;0.002;0.003;0.383;0.041;0.921;0;0.001;0.001;0.167;0.033;0.06;0.225;0.072;0.142;0.003;0.033;0.268;0.004;0.002;0.38;0.455;-0.008;0.87;0.005;0.002;0.046;-0.277;-0.008;0;0.072;0.103;0.288;0.111;0.047;0.044;0.081;0.002;0.304;-0.19;-0.128;0.001;0.034;0;0.32;-0.208;0.165;0.012;0.107;0.004;0.188;0.306;-0.006;0.001;0.008;0;0.064;0.336;-0.018;0.34;0.009;0.003;0.121;-0.179;0.032;0.003;0.053;0.001;0.342;0.274;0.025;0.151;0.042;0.05;0.519;0.309;-0.066;0.749;0.002;0.002;0.044;-0.177;-0.024;0.002;0.123;0.003;0.33;-0.006;-0.003;0.518;0.004;0.002;0.05;-0.035;-0.019;0.008;0.037;0.002;0.142;-0.187;-0.007;0.001;0.059;0.004;0.275;-0.013;0.082;0.007;0.019;0.021;0.046
11;0.585;0.088;0.955;0;0.001;0.001;0.318;0.05;0.032;0.046;0.05;0.122;-0.163;0.07;0.005;0.035;0.001;0.148;-0.13;0.03;0.001;0.139;0.008;0.348;-0.111;0.044;0.001;0.147;0.006;0.588;0.657;0.095;0.98;0;0;0;-0.462;0.094;0.001;0.034;0;0.485;-0.204;0.159;0.008;0.04;0.001;0.034;0.199;0.014;0.014;0.009;0;0.144;0.091;0.027;0.007;0.041;0.002;0.592;-0.132;0.1;0.008;0.056;0.018;0.077;0.428;0.022;0.983;0;0.002;0.001;0.311;0.036;0.776;0.001;0.001;0.016;0.161;0.037;0.076;0.222;0.184;0.191;-0.106;0.04;0.346;0.006;0.004;0.226;0.469;0.009;0.934;0.002;0.001;0.016;-0.278;-0.009;0;0.074;0.107;0.289;0.213;0.056;0.131;0.033;0.002;0.161;-0.049;-0.134;0.003;0.012;0;0.702;-0.225;0.07;0.008;0.102;0.003;0.187;0.281;-0.01;0.001;0.008;0;0.067;0.432;-0.042;0.388;0.005;0.003;0.092;-0.154;0.051;0.003;0.05;0.001;0.197;0.412;0.003;0.982;0;0.004;0.002;0.278;-0.034;0.356;0.011;0.004;0.252;-0.093;-0.043;0.024;0.119;0.009;0.2;0.073;-0.014;0.497;0.005;0.002;0.047;-0.086;-0.032;0.005;0.049;0.001;0.217;-0.201;-0.01;0.001;0.047;0.003;0.283;-0.027;0.066;0.007;0.018;0.081;0.044
12;0.314;0.061;0.418;0.014;0.014;0.058;0.316;0.05;0.035;0.04;0.04;0.134;-0.177;0.048;0.003;0.047;0.002;0.179;-0.164;0.033;0.001;0.098;0.007;0.237;-0.034;0.049;0.003;0.125;0.009;0.497;0.649;0.09;0.982;0;0;0;-0.45;0.103;0.001;0.034;0;0.492;-0.234;0.145;0.008;0.066;0.002;0.067;0.151;-0.015;0.01;0.008;0;0.145;0.043;-0.003;0.004;0.023;0.001;0.72;-0.125;0.101;0.009;0.076;0.019;0.108;0.286;0.016;0.977;0;0.002;0.004;0.131;0.07;0.114;0.011;0.001;0.186;0.189;0.042;0.056;0.231;0.178;0.19;-0.211;0.017;0.048;0.011;0.003;0.378;0.499;0.059;0.97;0.001;0.001;0.004;-0.279;-0.008;0;0.074;0.106;0.292;0.244;0.053;0.14;0.023;0.002;0.149;-0.234;-0.029;0.002;0.337;0.008;0.146;-0.204;0.09;0.011;0.093;0.003;0.193;0.346;-0.004;0.001;0.009;0;0.07;0.291;-0.013;0.156;0.014;0.002;0.148;-0.109;0.086;0.002;0.054;0.002;0.147;0.395;0.019;0.979;0;0.005;0.002;0.124;-0.018;0.039;0.021;0.001;0.541;-0.118;-0.021;0.005;0.191;0.01;0.336;0.087;-0.021;0.492;0.005;0.002;0.054;-0.107;-0.032;0.004;0.074;0.001;0.228;-0.233;-0.028;0.001;0.028;0.001;0.219;-0.075;0.071;0.005;0.026;0.017;0.05
13;0.462;0.052;0.217;0.05;0.015;0.053;0.28;0.046;0.032;0.056;0.05;0.131;-0.226;0.055;0.009;0.038;0.001;0.384;-0.162;0.025;0.001;0.124;0.005;0.26;-0.091;0.067;0.002;0.153;0.013;0.478;0.622;0.088;0.974;0;0;0;-0.445;0.121;0.001;0.03;0;0.469;-0.258;0.147;0.002;0.104;0.002;0.156;0.07;0.01;0.002;0.001;0;0.01;0.008;0.002;0.005;0.031;0.001;0.668;-0.126;0.098;0.009;0.068;0.015;0.093;0.289;-0.002;0.982;0;0.001;0.002;0.096;0.029;0.049;0.014;0.001;0.29;0.188;0.041;0.06;0.229;0.176;0.188;-0.224;0.02;0.038;0.013;0.004;0.369;0.432;0.036;0.879;0.004;0.002;0.041;-0.28;-0.009;0;0.075;0.106;0.292;0.133;0.046;0.027;0.091;0.002;0.333;0.028;0.032;0.005;0.15;0.001;0.4;-0.197;0.178;0.011;0.112;0.005;0.157;0.39;0.028;0.003;0.008;0.001;0.059;0.235;-0.027;0.103;0.026;0.002;0.247;-0.131;0.092;0.003;0.056;0.002;0.167;0.331;0.03;0.882;0.004;0.018;0.023;0.001;-0.022;0.03;0.027;0.001;0.506;-0.118;-0.025;0.009;0.151;0.007;0.253;-0.098;0.016;0.016;0.078;0.002;0.373;-0.08;-0.031;0.004;0.083;0.002;0.205;-0.266;-0.041;0.001;0.04;0.001;0.266;-0.013;0.08;0.004;0.024;0.076;0.049
14;0.537;0.163;0.974;0;0.005;0;0.266;0.047;0.029;0.075;0.035;0.119;-0.243;-0.003;0.006;0.038;0.001;0.582;-0.179;0.04;0.001;0.1;0.005;0.21;-0.1;0.048;0.002;0.125;0.008;0.608;0.586;0.09;0.966;0;0;0;-0.409;0.061;0.001;0.028;0;0.459;-0.223;0.139;0.005;0.139;0.006;0.138;0.044;0.003;0.001;0.006;0;0.052;0.024;0.004;0.005;0.032;0.001;0.672;-0.135;0.094;0.011;0.074;0.017;0.11;0.206;0.021;0.984;0;0.001;0.002;0.096;0.054;0.034;0.011;0;0.191;0.102;0.037;0.03;0.231;0.137;0.287;-0.207;0.032;0.027;0.017;0.003;0.449;0.525;0.033;0.931;0.002;0.001;0.02;-0.29;-0.01;0;0.074;0.097;0.3;0.067;0.052;0.052;0.073;0.002;0.235;0.026;0.002;0.005;0.147;0.001;0.488;-0.207;0.056;0.014;0.085;0.002;0.189;0.367;0.024;0.001;0.006;0;0.058;0.324;-0.016;0.254;0.008;0.002;0.117;-0.14;0.05;0.006;0.041;0.001;0.147;0.123;0.022;0.035;0.048;0.046;0.697;0.056;-0.03;0.035;0.029;0.001;0.447;-0.277;-0.037;0.005;0.109;0.005;0.246;-0.051;0.005;0.025;0.084;0.001;0.192;-0.029;-0.003;0.005;0.081;0.002;0.204;-0.254;-0.042;0.001;0.034;0.001;0.244;-0.071;0.111;0.004;0.018;0.075;0.034
15;0.524;0.133;0.988;0;0.002;0;0.302;0.052;0.023;0.112;0.046;0.129;-0.162;0.063;0.004;0.047;0.001;0.224;-0.195;0.033;0.001;0.138;0.006;0.316;-0.094;0.044;0.001;0.126;0.012;0.613;0.65;0.083;0.979;0;0;0;-0.441;0.076;0.001;0.026;0;0.448;-0.264;0.127;0.009;0.04;0.001;0.075;0.067;0.002;0.002;0.004;0;0.056;0.022;-0.04;0.002;0.057;0.001;0.699;-0.156;0.106;0.008;0.072;0.015;0.112;0.216;-0.007;0.974;0;0.002;0.005;0.1;0.05;0.026;0.016;0;0.207;0.119;0.046;0.06;0.228;0.147;0.228;-0.215;0.017;0.018;0.018;0.003;0.434;0.468;0.044;0.409;0.018;0.002;0.405;-0.339;-0.055;0.001;0.051;0.025;0.661;0.14;0.054;0.037;0.106;0.002;0.234;-0.119;0.017;0.004;0.024;0;0.402;-0.193;0.059;0.012;0.068;0.002;0.166;0.362;0.023;0.002;0.009;0;0.073;0.272;-0.039;0.231;0.008;0.002;0.091;-0.142;0.034;0.032;0.03;0.001;0.167;0.048;0.035;0.029;0.05;0.039;0.697;-0.007;-0.029;0.02;0.036;0.001;0.524;0.019;0.046;0.662;0.008;0.014;0.02;-0.083;-0.029;0.004;0.024;0.001;0.688;-0.099;-0.036;0.004;0.051;0.001;0.228;-0.207;-0.036;0.001;0.051;0.002;0.297;-0.098;0.11;0.004;0.019;0.031;0.038
16;0.597;0.106;0.986;0;0.002;0;0.297;0.048;0.017;0.149;0.055;0.098;-0.188;0.064;0.004;0.047;0.001;0.297;-0.189;0.039;0.001;0.129;0.005;0.394;-0.067;0.033;0.001;0.107;0.005;0.705;0.701;0.082;0.977;0;0;0;-0.449;0.053;0.001;0.028;0;0.411;-0.236;0.111;0.01;0.054;0.001;0.086;0.032;-0.013;0.002;0.004;0;0.053;0.068;-0.036;0.002;0.051;0.001;0.693;-0.119;0.106;0.008;0.062;0.014;0.105;0.228;-0.022;0.957;0.001;0.003;0.011;0.258;0.036;0.041;0.011;0;0.247;0.172;0.045;0.024;0.295;0.128;0.264;-0.206;0.092;0.076;0.018;0.003;0.54;0.219;0.03;0.053;0.048;0.001;0.653;-0.349;-0.037;0.001;0.063;0.046;0.643;0.085;0.062;0.03;0.203;0.003;0.225;0.031;0.116;0.022;0.031;0;0.505;-0.195;0.113;0.016;0.074;0.003;0.149;0.317;0.012;0.001;0.008;0.001;0.062;0.239;0;0.106;0.021;0.001;0.193;-0.13;0.052;0.022;0.029;0.001;0.131;0.113;0.034;0.02;0.043;0.032;0.739;-0.072;-0.046;0.016;0.026;0.001;0.488;-0.116;0.026;0.192;0.028;0.009;0.094;-0.085;-0.029;0.038;0.063;0.001;0.171;-0.055;-0.021;0.002;0.06;0.002;0.255;-0.19;-0.015;0.001;0.056;0.003;0.334;-0.016;0.058;0.007;0.045;0.042;0.065
17;0.196;0.054;0.021;0.114;0.02;0.071;0.258;0.048;0.008;0.169;0.037;0.092;-0.108;0.056;0.004;0.176;0.002;0.309;-0.181;0.043;0;0.177;0.005;0.457;-0.047;0.016;0.001;0.096;0.004;0.707;0.649;0.079;0.974;0;0;0;-0.457;0.071;0.001;0.027;0;0.476;-0.308;0.153;0.004;0.104;0.001;0.164;0.006;-0.003;0.002;0.004;0;0.06;0.028;-0.033;0.002;0.053;0.001;0.701;-0.109;0.082;0.011;0.076;0.016;0.129;0.278;-0.046;0.97;0;0.002;0.005;0.231;0.034;0.031;0.012;0;0.243;0.195;0.038;0.058;0.199;0.241;0.147;-0.187;0.125;0.053;0.019;0.003;0.554;-0.005;-0.013;0.023;0.052;0.001;0.276;-0.343;-0.037;0.001;0.061;0.045;0.65;0.105;0.061;0.041;0.088;0.002;0.218;-0.271;0.141;0.001;0.034;0;0.362;-0.229;0.056;0.012;0.093;0.002;0.202;0.361;0.021;0.008;0.015;0;0.091;0.419;-0.002;0.652;0.002;0.004;0.02;-0.096;0.084;0.013;0.033;0.001;0.12;-0.022;0.034;0.017;0.052;0.034;0.745;0.009;-0.019;0.013;0.023;0.001;0.527;0.024;0.003;0.009;0.149;0.009;0.23;-0.12;-0.023;0.019;0.082;0.001;0.224;-0.05;-0.024;0.004;0.051;0.001;0.236;-0.244;-0.01;0.001;0.036;0.002;0.205;-0.023;0.082;0.007;0.035;0.021;0.06
18;0.184;0.067;0.056;0.054;0.027;0.045;0.268;0.049;0.008;0.173;0.038;0.093;-0.115;0.109;0.005;0.175;0.002;0.362;-0.187;0.047;0;0.153;0.005;0.408;-0.189;-0.009;0.001;0.051;0.001;0.798;0.436;0.025;0.925;0.001;0.002;0.007;-0.416;0.079;0.001;0.031;0;0.461;-0.289;0.145;0.003;0.093;0.001;0.146;-0.051;-0.062;0.008;0.011;0;0.38;-0.007;-0.037;0.001;0.048;0.001;0.74;-0.109;0.083;0.01;0.076;0.016;0.126;0.277;-0.018;0.968;0;0.002;0.006;0.255;0.041;0.455;0.004;0.002;0.048;0.187;0.045;0.046;0.233;0.141;0.271;0.148;0.062;0.489;0.004;0.003;0.245;0.249;0.004;0.29;0.031;0.001;0.323;-0.341;-0.037;0.001;0.061;0.045;0.65;0.178;0.046;0.066;0.055;0.002;0.228;-0.033;0.023;0.005;0.04;0;0.467;-0.184;0.049;0.01;0.083;0.002;0.186;0.319;0.01;0.009;0.014;0;0.108;0.43;0.016;0.661;0.002;0.004;0.02;-0.138;0.099;0.009;0.045;0.002;0.128;0.054;0.05;0.032;0.049;0.025;0.647;-0.13;-0.049;0.008;0.024;0.001;0.636;-0.045;0.001;0.097;0.077;0.008;0.193;-0.154;-0.022;0.016;0.109;0.002;0.229;-0.111;-0.046;0.004;0.066;0.001;0.209;-0.249;0;0.001;0.034;0.002;0.28;-0.028;0.049;0.011;0.044;0.028;0.065
19;0.218;0.062;0.063;0.063;0.019;0.046;0.232;0.053;0.013;0.162;0.036;0.146;-0.103;-0.028;0.001;0.005;0;0.723;-0.183;0.035;0;0.15;0.005;0.443;-0.102;0.068;0.001;0.099;0.005;0.688;0.465;0.011;0.914;0.001;0.002;0.005;-0.386;0.022;0.001;0.037;0;0.329;-0.218;0.19;0.007;0.095;0.002;0.107;-0.008;-0.003;0.002;0.004;0;0.07;-0.013;-0.051;0.001;0.056;0.001;0.748;-0.134;0.086;0.007;0.076;0.013;0.137;0.323;-0.011;0.961;0.001;0.003;0.01;0.277;0.073;0.623;0.002;0.002;0.044;0.146;0.054;0.063;0.273;0.131;0.214;-0.134;0.038;0.413;0.005;0.003;0.227;0.31;0.017;0.786;0.007;0.002;0.064;-0.34;-0.038;0.001;0.061;0.044;0.652;0.064;0.046;0.053;0.08;0.002;0.243;-0.261;-0.129;0.001;0.086;0;0.436;-0.154;0.097;0.013;0.109;0.003;0.17;0.263;0.014;0.008;0.015;0;0.114;0.445;0.006;0.71;0.001;0.004;0.014;-0.085;0.072;0.004;0.046;0.002;0.112;-0.031;-0.052;0.013;0.042;0.013;0.766;-0.122;-0.029;0.001;0.083;0;0.464;-0.123;0.007;0.004;0.136;0.005;0.335;-0.164;-0.03;0.012;0.1;0.002;0.267;-0.098;-0.024;0.002;0.074;0.002;0.247;-0.241;-0.01;0.001;0.031;0.002;0.246;-0.026;0.086;0.007;0.026;0.012;0.056
20;0.165;0.065;0.03;0.079;0.015;0.066;0.198;0.083;0.009;0.136;0.084;0.086;-0.136;0.071;0.006;0.046;0.001;0.363;-0.189;0.033;0;0.168;0.004;0.459;-0.091;0.057;0.001;0.117;0.006;0.672;0.438;0.029;0.935;0.001;0.002;0.005;-0.432;0.167;0.001;0.043;0;0.412;-0.236;0.168;0.005;0.103;0.002;0.095;-0.065;-0.009;0.002;0.006;0;0.079;0.001;-0.042;0.001;0.066;0.001;0.695;-0.099;0.08;0.007;0.082;0.014;0.146;0.263;0.01;0.974;0;0.002;0.003;0.272;0.071;0.624;0.002;0.002;0.047;0.163;0.049;0.033;0.308;0.107;0.266;-0.194;0.038;0.101;0.008;0.002;0.479;0.234;0.03;0.577;0.011;0.002;0.228;-0.34;-0.037;0.001;0.061;0.045;0.654;0.135;0.055;0.078;0.045;0.002;0.129;-0.272;0.018;0.002;0.024;0;0.314;-0.173;0.051;0.008;0.068;0.001;0.195;0.318;0.017;0.007;0.015;0;0.106;0.382;-0.006;0.586;0.003;0.003;0.034;-0.119;0.093;0.005;0.052;0.002;0.123;0.17;0.002;0.154;0.035;0.023;0.515;-0.192;-0.027;0.001;0.085;0;0.541;-0.138;-0.04;0.002;0.199;0.005;0.385;-0.187;-0.03;0.011;0.116;0.002;0.298;-0.123;-0.036;0.003;0.059;0.001;0.222;-0.269;0.004;0.001;0.033;0.002;0.272;-0.032;0.073;0.009;0.028;0.021;0.068
21;0.12;0.075;0.022;0.091;0.015;0.062;0.197;0.08;0.008;0.123;0.073;0.082;-0.124;0.022;0.003;0.031;0.002;0.217;-0.175;0.009;0;0.148;0.003;0.267;-0.161;0.061;0.001;0.299;0.006;0.579;0.42;0.034;0.925;0.001;0.003;0.006;-0.423;0.203;0.002;0.052;0;0.391;-0.242;0.191;0.011;0.057;0.003;0.058;-0.034;-0.027;0.003;0.004;0;0.034;-0.038;-0.045;0.001;0.067;0.001;0.699;-0.116;0.075;0.008;0.08;0.014;0.128;0.257;-0.005;0.966;0.001;0.002;0.006;-0.157;0.017;0.001;0.114;0.001;0.372;0.126;0.045;0.022;0.24;0.1;0.375;-0.186;0.048;0.219;0.007;0.007;0.172;0.266;0.035;0.137;0.022;0.001;0.636;-0.341;-0.038;0.001;0.061;0.044;0.656;0.02;-0.085;0.004;0.037;0.001;0.446;-0.21;0.083;0.002;0.184;0.001;0.342;-0.189;0.077;0.009;0.113;0.004;0.177;0.26;0.024;0.011;0.014;0.001;0.109;0.365;-0.008;0.392;0.007;0.003;0.067;-0.133;0.064;0.006;0.049;0.002;0.142;0.138;0.006;0.067;0.039;0.029;0.62;-0.215;-0.015;0.001;0.122;0.001;0.46;-0.122;0.05;0.002;0.155;0.003;0.39;-0.21;-0.032;0.008;0.091;0.002;0.354;-0.104;-0.122;0.003;0.027;0.001;0.359;-0.226;0.003;0.001;0.038;0.002;0.27;-0.044;0.088;0.008;0.018;0.05;0.04
22;0.414;0.064;0.911;0.003;0.013;0.006;0.197;0.081;0.008;0.121;0.075;0.08;-0.133;0.043;0.006;0.037;0.005;0.201;-0.214;0.022;0;0.24;0.007;0.36;-0.046;-0.015;0.001;0.21;0.005;0.592;0.451;0.008;0.898;0.001;0.003;0.015;-0.449;0.289;0.002;0.051;0;0.381;-0.259;0.119;0.007;0.075;0.002;0.08;-0.15;-0.007;0.007;0.005;0;0.047;-0.043;-0.056;0.001;0.048;0.001;0.762;-0.148;0.097;0.005;0.135;0.013;0.206;0.237;-0.004;0.959;0.001;0.004;0.012;-0.103;-0.003;0;0.055;0;0.293;0.175;0.042;0.028;0.22;0.161;0.334;-0.352;0.123;0.313;0.004;0.005;0.129;0.26;0.041;0.017;0.023;0;0.818;-0.345;-0.055;0.001;0.058;0.027;0.68;-0.082;0.03;0.067;0.127;0.002;0.09;-0.103;0.143;0.015;0.098;0.001;0.277;-0.237;0.016;0.008;0.065;0.001;0.189;0.348;0.02;0.011;0.014;0;0.08;0.359;-0.004;0.327;0.012;0.002;0.082;-0.215;-0.176;0.003;0.028;0;0.462;0.039;0.033;0.048;0.052;0.024;0.662;-0.224;0;0.003;0.127;0.001;0.478;-0.082;0.047;0.006;0.162;0.009;0.309;-0.236;-0.049;0.013;0.101;0.002;0.337;-0.087;-0.009;0.002;0.065;0.001;0.248;-0.278;-0.017;0.001;0.039;0.002;0.357;-0.004;0.057;0.014;0.021;0.043;0.046
23;0.471;0.069;0.964;0.001;0.007;0.001;0.184;0.076;0.01;0.127;0.063;0.092;-0.188;0.03;0.006;0.042;0.004;0.135;-0.194;0.025;0;0.167;0.004;0.497;-0.074;-0.018;0.001;0.15;0.005;0.594;0.419;0.016;0.888;0.001;0.005;0.018;-0.459;0.309;0.001;0.08;0;0.425;-0.275;0.171;0.004;0.108;0.002;0.123;-0.115;0.01;0.003;0.006;0;0.035;-0.036;-0.042;0.001;0.037;0.001;0.779;-0.111;0.079;0.007;0.091;0.013;0.136;0.252;-0.027;0.964;0.001;0.002;0.012;-0.105;-0.003;0;0.06;0;0.38;0.415;0.053;0.956;0.003;0.005;0.008;-0.306;0.059;0.039;0.006;0.002;0.429;0.386;0.029;0.013;0.021;0;0.76;-0.344;-0.055;0.001;0.058;0.027;0.679;0.154;0.047;0.295;0.089;0.002;0.098;-0.261;0.064;0.002;0.102;0.001;0.322;-0.195;0.071;0.009;0.1;0.003;0.175;0.276;0.014;0.005;0.012;0;0.111;0.349;-0.046;0.129;0.031;0.002;0.2;-0.117;0.079;0.004;0.057;0.002;0.119;0.071;0.009;0.04;0.057;0.028;0.637;-0.242;-0.015;0.002;0.088;0.001;0.49;0.019;0.042;0.008;0.144;0.01;0.257;-0.189;-0.027;0.026;0.056;0.002;0.25;-0.056;-0.006;0.003;0.049;0.001;0.215;-0.255;-0.051;0.001;0.036;0.001;0.403;-0.078;0.095;0.005;0.015;0.046;0.035
24;0.507;0.073;0.957;0.001;0.008;0.001;0.181;0.076;0.009;0.13;0.057;0.09;-0.175;0.011;0.004;0.019;0.002;0.051;-0.202;0.035;0;0.212;0.004;0.48;-0.078;0.014;0.001;0.143;0.004;0.622;0.41;-0.003;0.878;0.001;0.006;0.039;-0.454;0.315;0.002;0.068;0;0.389;-0.264;0.177;0.007;0.055;0.002;0.064;-0.116;0.021;0.004;0.006;0;0.039;-0.049;-0.057;0.001;0.043;0.001;0.776;-0.153;0.076;0.007;0.09;0.013;0.15;0.248;-0.022;0.983;0;0.001;0.001;-0.169;0.007;0.002;0.039;0;0.197;0.281;0.046;0.815;0.028;0.024;0.029;-0.204;0.034;0.166;0.005;0.003;0.31;0.508;0.044;0.899;0.003;0.002;0.048;-0.429;-0.008;0;0.111;0.186;0.323;-0.062;0.056;0.057;0.177;0.004;0.117;-0.127;0.098;0.003;0.298;0.002;0.306;-0.199;0.064;0.008;0.156;0.006;0.169;0.235;0.012;0.004;0.014;0.001;0.111;0.337;0.005;0.082;0.021;0.001;0.179;-0.115;0.087;0.006;0.034;0.001;0.116;0.048;0.048;0.034;0.07;0.029;0.59;-0.222;-0.128;0.001;0.002;0.001;0.949;-0.126;0.05;0.002;0.103;0.009;0.236;-0.08;-0.157;0.026;0.01;0.001;0.683;-0.085;-0.002;0.004;0.057;0.002;0.193;-0.209;-0.034;0.001;0.041;0.002;0.289;-0.148;0.095;0.003;0.036;0.028;0.058
25;0.49;0.129;0.864;0.005;0.005;0.005;0.228;0.061;0.02;0.13;0.03;0.168;-0.118;-0.007;0.005;0.017;0.003;0.082;-0.243;0.043;0;0.262;0.003;0.464;-0.128;-0.007;0.001;0.175;0.006;0.614;0.324;0.011;0.842;0.002;0.006;0.049;-0.46;0.317;0.002;0.069;0;0.379;-0.282;0.146;0.004;0.056;0.002;0.067;-0.154;0.034;0.004;0.005;0;0.035;-0.055;-0.069;0.001;0.043;0.001;0.769;-0.165;0.083;0.006;0.113;0.015;0.149;0.388;0.006;0.98;0;0.001;0.002;-0.124;0.026;0.007;0.022;0;0.159;0.252;0.038;0.471;0.115;0.051;0.045;-0.134;0.066;0.239;0.004;0.005;0.211;0.546;0.055;0.947;0.002;0.001;0.013;-0.513;-0.01;0;0.116;0.195;0.307;-0.014;0.034;0.09;0.105;0.003;0.205;-0.227;0.018;0.001;0.281;0.001;0.447;-0.223;0.058;0.009;0.059;0.001;0.179;0.116;0.031;0.003;0.023;0.002;0.146;0.472;-0.009;0.854;0;0.002;0.007;-0.111;0.069;0.004;0.037;0.001;0.12;-0.004;-0.029;0.022;0.041;0.013;0.771;-0.33;-0.266;0.013;0.015;0.001;0.778;-0.153;0.053;0.002;0.149;0.007;0.315;0.064;0.028;0.416;0.027;0.002;0.088;-0.095;0.007;0.004;0.049;0.002;0.181;-0.219;-0.005;0.001;0.042;0.002;0.236;-0.102;0.085;0.005;0.03;0.036;0.054
26;0.494;0.114;0.836;0.003;0.004;0.005;0.228;0.061;0.019;0.128;0.03;0.168;-0.128;0.007;0.004;0.016;0.003;0.113;-0.23;0.047;0;0.239;0.003;0.47;0.07;0.032;0.001;0.185;0.008;0.555;0.25;0.029;0.81;0.003;0.006;0.053;-0.46;0.331;0.002;0.069;0;0.381;-0.301;0.165;0.003;0.102;0.003;0.097;-0.196;0.021;0.004;0.006;0;0.031;-0.045;-0.052;0.001;0.061;0.001;0.726;-0.145;0.068;0.008;0.149;0.016;0.115;0.324;0.02;0.976;0;0.001;0.002;-0.064;0.026;0.014;0.018;0;0.142;0.322;0.047;0.558;0.065;0.047;0.053;0.229;0.046;0.662;0.002;0.003;0.094;0.474;0.038;0.94;0.001;0.001;0.011;-0.472;0;0;0.117;0.195;0.32;-0.01;0.032;0.089;0.106;0.003;0.205;-0.198;-0.019;0.001;0.102;0.001;0.43;-0.166;0.066;0.008;0.129;0.004;0.151;0.392;0.038;0.281;0.025;0.008;0.086;0.635;0.062;0.99;0;0;0;-0.112;0.101;0.004;0.034;0.001;0.107;0.063;0.023;0.02;0.037;0.017;0.758;-0.17;-0.013;0.007;0.035;0;0.512;-0.161;0.05;0.004;0.188;0.009;0.282;0.022;-0.019;0.403;0.014;0.002;0.069;-0.045;-0.004;0.004;0.043;0.002;0.176;-0.223;-0.002;0.001;0.047;0.002;0.212;-0.095;0.077;0.003;0.021;0.04;0.04
